No,Yes,variable
105.036984,  8.206921,Total.SURVEY_LU1_2U34
236.3938,108.9799,Total.SURVEY_LU1_2U35
188.4189, 61.0084,Total.SURVEY_LU1_2U36
3696.3921, 565.4538,Total.SURVEY_LU1_2U37
393.6066,311.4477,Total.SURVEY_LU1_2U41
8670.915,3378.384,Total.SURVEY_LU1_2U42
1714.4945, 295.6574,Total.SURVEY_LC1_3A11
44.91817, 0.00000,Total.SURVEY_LC1_3A12
96.96898,32.17989,Total.SURVEY_LC1_3A13
1214.5186, 150.5137,Total.SURVEY_LC1_3A21
1812.813,1156.953,Total.SURVEY_LC1_3A22
116.0792,137.4883,Total.SURVEY_LC1_3A30
 557.0716,5389.0033,Total.SURVEY_LC1_3B11
151.896,387.988,Total.SURVEY_LC1_3B12
182.1799,923.8162,Total.SURVEY_LC1_3B13
  3.887466,317.295224,Total.SURVEY_LC1_3B14
 23.71864,285.13212,Total.SURVEY_LC1_3B15
1645.464,9085.137,Total.SURVEY_LC1_3B16
51.16859,82.49113,Total.SURVEY_LC1_3B18
 0.00000,31.11166,Total.SURVEY_LC1_3B19
  5.236976,236.310993,Total.SURVEY_LC1_3B21
23.21247,81.29219,Total.SURVEY_LC1_3B22
 0.00000,23.59391,Total.SURVEY_LC1_3B23
 849.9491,4358.6438,Total.SURVEY_LC1_3B31
 255.2311,1506.6982,Total.SURVEY_LC1_3B32
 56.82006,440.40565,Total.SURVEY_LC1_3B33
 0.00000,16.12602,Total.SURVEY_LC1_3B35
 0.00000,12.58461,Total.SURVEY_LC1_3B37
 0.00000,37.31267,Total.SURVEY_LC1_3B41
 0.00000,47.23262,Total.SURVEY_LC1_3B42
 18.75012,212.91661,Total.SURVEY_LC1_3B43
0.000000,9.003842,Total.SURVEY_LC1_3B44
10.20829, 0.00000,Total.SURVEY_LC1_3B45
 0.00000,36.55739,Total.SURVEY_LC1_3B51
  79.57454,2507.65168,Total.SURVEY_LC1_3B52
 12.85568,140.28282,Total.SURVEY_LC1_3B53
 0.00000,71.37126,Total.SURVEY_LC1_3B54
  0.0000,275.1228,Total.SURVEY_LC1_3B55
 64.36649,564.06552,Total.SURVEY_LC1_3B71
 0.00000,92.63716,Total.SURVEY_LC1_3B72
34.06897,44.18208,Total.SURVEY_LC1_3B73
  3.597117,130.974356,Total.SURVEY_LC1_3B74
 47.14312,658.13637,Total.SURVEY_LC1_3B75
 34.62061,666.00135,Total.SURVEY_LC1_3B82
 7.31375,12.37782,Total.SURVEY_LC1_3B83
 4.227956,12.801489,Total.SURVEY_LC1_3B84
40691.79,    0.00,Total.SURVEY_LC1_3Bx1
3034.841,   0.000,Total.SURVEY_LC1_3Bx2
40898.149, 8538.416,Total.SURVEY_LC1_3C10
15.14567, 0.00000,Total.SURVEY_LC1_3C1x
3695.475,1195.231,Total.SURVEY_LC1_3C21
232.17612, 17.13756,Total.SURVEY_LC1_3C22
 138.9417,1021.4431,Total.SURVEY_LC1_3C23
6383.685,   0.000,Total.SURVEY_LC1_3C2x
1533.09806,  20.39833,Total.SURVEY_LC1_3C31
18.554589, 4.458404,Total.SURVEY_LC1_3C32
2367.42353,  16.95895,Total.SURVEY_LC1_3C33
17647.02,    0.00,Total.SURVEY_LC1_3C3x
2230.457,1162.060,Total.SURVEY_LC1_3D10
4.019692,0.000000,Total.SURVEY_LC1_3D1x
1751.516,1437.286,Total.SURVEY_LC1_3D20
8041.530,2097.748,Total.SURVEY_LC1_3E10
21370.83,13785.25,Total.SURVEY_LC1_3E20
1551.206,3636.321,Total.SURVEY_LC1_3E30
5.519323,0.000000,Total.SURVEY_LC1_3E3x
296.0290, 13.9415,Total.SURVEY_LC1_3F10
54.69673,30.09732,Total.SURVEY_LC1_3F20
7.996292,0.000000,Total.SURVEY_LC1_3F30
6410.9775, 535.9689,Total.SURVEY_LC1_3F40
4.236936,0.000000,Total.SURVEY_LC1_3F4x
1740.12939,  74.12893,Total.SURVEY_LC1_3G11
4.594739,0.000000,Total.SURVEY_LC1_3G12
1542.8840, 265.4423,Total.SURVEY_LC1_3G21
3034.8830, 242.3431,Total.SURVEY_LC1_3H11
4.151084,0.000000,Total.SURVEY_LC1_3H12
80563.24,44839.79,Total.SURVEY_LU1_3U111
 899.1609,2887.9507,Total.SURVEY_LU1_3U112
692.9023,255.4223,Total.SURVEY_LU1_3U113
73008.48,10585.68,Total.SURVEY_LU1_3U120
1623.96908,  71.88051,Total.SURVEY_LU1_3U130
194.35450, 76.39493,Total.SURVEY_LU1_3U140
11.665893, 3.503292,Total.SURVEY_LU1_3U150
165.7167, 11.1292,Total.SURVEY_LU1_3U210
10.66856, 0.00000,Total.SURVEY_LU1_3U221
3.968412,0.000000,Total.SURVEY_LU1_3U222
31.65584, 0.00000,Total.SURVEY_LU1_3U223
 8.448114,18.773257,Total.SURVEY_LU1_3U224
8.673999,0.000000,Total.SURVEY_LU1_3U225
27.762310, 7.553947,Total.SURVEY_LU1_3U226
16.575997, 3.503292,Total.SURVEY_LU1_3U227
52.68136,29.34049,Total.SURVEY_LU1_3U311
1820.123,1118.942,Total.SURVEY_LU1_3U312
1029.12440,  54.33529,Total.SURVEY_LU1_3U313
28.298084, 4.010292,Total.SURVEY_LU1_3U314
124.50282, 12.55745,Total.SURVEY_LU1_3U317
45.79518,39.97144,Total.SURVEY_LU1_3U318
 8.291334,28.530261,Total.SURVEY_LU1_3U319
99.40491,16.33092,Total.SURVEY_LU1_3U321
13.48636, 0.00000,Total.SURVEY_LU1_3U322
54.60402,64.59706,Total.SURVEY_LU1_3U330
105.036984,  8.206921,Total.SURVEY_LU1_3U341
236.3938,108.9799,Total.SURVEY_LU1_3U350
133.89019, 49.86739,Total.SURVEY_LU1_3U361
54.52868,11.14100,Total.SURVEY_LU1_3U362
3696.3921, 565.4538,Total.SURVEY_LU1_3U370
127.48213, 27.81171,Total.SURVEY_LU1_3U411
4.189903,0.000000,Total.SURVEY_LU1_3U412
11.93276, 0.00000,Total.SURVEY_LU1_3U413
25.00898,25.96536,Total.SURVEY_LU1_3U414
224.9928,257.6706,Total.SURVEY_LU1_3U415
8670.915,3378.384,Total.SURVEY_LU1_3U420
166894.93, 62410.03,Total.settlement0
6939.385,2153.653,Total.settlement1
0.3641853,0.1130257,Total.settl_pc
105318.30, 52333.17,Total.fao_class_name0
67140.77,10380.53,Total.fao_class_name1
1203.4636, 532.7215,Total.fao_class_name2
 171.7766,1317.2698,Total.fao_class_name3
169608.07, 63820.04,Total.lue0
4226.242, 743.649,Total.lue1
170090.18, 63077.71,Total.lud0
3744.136,1485.970,Total.lud1
2687.005,2471.834,SE.Total.area
161.4135,116.9564,SE.Total.SURVEY_LC1_1A
477.8144,416.0711,SE.Total.SURVEY_LC1_1B
2667.562,2409.432,SE.Total.SURVEY_LC1_1C
149.4598,133.5090,SE.Total.SURVEY_LC1_1D
766.8217,430.7463,SE.Total.SURVEY_LC1_1E
224.35185, 62.94324,SE.Total.SURVEY_LC1_1F
40.74759,20.04908,SE.Total.SURVEY_LC1_1G
107.96385, 21.30287,SE.Total.SURVEY_LC1_1H
2693.584,2470.018,SE.Total.SURVEY_LU1_1U1
14.58049,13.28805,SE.Total.SURVEY_LU1_1U2
163.7224,127.0258,SE.Total.SURVEY_LU1_1U3
219.4144,163.3262,SE.Total.SURVEY_LU1_1U4
143.06876, 43.36937,SE.Total.SURVEY_LC1_2A1
170.1853,106.5911,SE.Total.SURVEY_LC1_2A2
 4.794516,34.686466,SE.Total.SURVEY_LC1_2A3
137.8813,335.6191,SE.Total.SURVEY_LC1_2B1
13.84742,51.57409,SE.Total.SURVEY_LC1_2B2
 90.79909,219.65630,SE.Total.SURVEY_LC1_2B3
 4.890778,45.181810,SE.Total.SURVEY_LC1_2B4
 25.89736,157.83694,SE.Total.SURVEY_LC1_2B5
 28.9081,114.3373,SE.Total.SURVEY_LC1_2B7
12.18978,94.17508,SE.Total.SURVEY_LC1_2B8
470.7583,  0.0000,SE.Total.SURVEY_LC1_2Bx
3204.340,2037.502,SE.Total.SURVEY_LC1_2C1
1937.87,1422.83,SE.Total.SURVEY_LC1_2C2
2924.523441,   9.211081,SE.Total.SURVEY_LC1_2C3
112.32245, 95.92432,SE.Total.SURVEY_LC1_2D1
99.11598,93.10990,SE.Total.SURVEY_LC1_2D2
659.3369,133.4258,SE.Total.SURVEY_LC1_2E1
433.3328,398.4798,SE.Total.SURVEY_LC1_2E2
 92.34493,171.13045,SE.Total.SURVEY_LC1_2E3
32.90971, 0.00000,SE.Total.SURVEY_LC1_2F1
8.469389,3.374727,SE.Total.SURVEY_LC1_2F2
5.654232,0.000000,SE.Total.SURVEY_LC1_2F3
221.7116, 62.8527,SE.Total.SURVEY_LC1_2F4
24.069206, 4.531556,SE.Total.SURVEY_LC1_2G1
38.83096,19.53034,SE.Total.SURVEY_LC1_2G2
107.96385, 21.30287,SE.Total.SURVEY_LC1_2H1
857.4902,538.4722,SE.Total.SURVEY_LU1_2U11
2669.164,2411.234,SE.Total.SURVEY_LU1_2U12
23.768001, 4.044527,SE.Total.SURVEY_LU1_2U13
19.99216,13.67914,SE.Total.SURVEY_LU1_2U14
0,0,SE.Total.SURVEY_LU1_2U15
8.533655,0.000000,SE.Total.SURVEY_LU1_2U21
11.82233,13.28805,SE.Total.SURVEY_LU1_2U22
144.1483,105.5039,SE.Total.SURVEY_LU1_2U31
4.74072,0.00000,SE.Total.SURVEY_LU1_2U32
15.11249,15.07652,SE.Total.SURVEY_LU1_2U33
42.60555, 0.00000,SE.Total.SURVEY_LU1_2U34
69.04177,36.33199,SE.Total.SURVEY_LU1_2U35
10.93266,10.00654,SE.Total.SURVEY_LU1_2U36
154.07164, 64.24357,SE.Total.SURVEY_LU1_2U37
42.05577,68.77241,SE.Total.SURVEY_LU1_2U41
215.5071,148.2782,SE.Total.SURVEY_LU1_2U42
138.76716, 39.90178,SE.Total.SURVEY_LC1_3A11
17.02351, 0.00000,SE.Total.SURVEY_LC1_3A12
44.81941,16.99265,SE.Total.SURVEY_LC1_3A13
124.64448, 21.32771,SE.Total.SURVEY_LC1_3A21
140.6379,104.4694,SE.Total.SURVEY_LC1_3A22
 4.794516,34.686466,SE.Total.SURVEY_LC1_3A30
 62.27764,203.02907,SE.Total.SURVEY_LC1_3B11
29.8609,55.4949,SE.Total.SURVEY_LC1_3B12
34.63538,80.53723,SE.Total.SURVEY_LC1_3B13
 0.00000,54.65131,SE.Total.SURVEY_LC1_3B14
11.88895,54.50502,SE.Total.SURVEY_LC1_3B15
112.3845,263.4055,SE.Total.SURVEY_LC1_3B16
23.45533,26.47874,SE.Total.SURVEY_LC1_3B18
 0.00000,15.72668,SE.Total.SURVEY_LC1_3B19
 2.437793,43.103387,SE.Total.SURVEY_LC1_3B21
13.63115,25.88452,SE.Total.SURVEY_LC1_3B22
 0.00000,11.57786,SE.Total.SURVEY_LC1_3B23
 79.6778,186.4631,SE.Total.SURVEY_LC1_3B31
39.92162,99.77205,SE.Total.SURVEY_LC1_3B32
18.09343,70.17483,SE.Total.SURVEY_LC1_3B33
0.000000,9.765932,SE.Total.SURVEY_LC1_3B35
0.000000,1.568218,SE.Total.SURVEY_LC1_3B37
 0.00000,23.50342,SE.Total.SURVEY_LC1_3B41
 0.00000,11.74026,SE.Total.SURVEY_LC1_3B42
 3.556279,36.700159,SE.Total.SURVEY_LC1_3B43
0.000000,2.173926,SE.Total.SURVEY_LC1_3B44
3.359599,0.000000,SE.Total.SURVEY_LC1_3B45
0.000000,7.346775,SE.Total.SURVEY_LC1_3B51
 23.5915,142.9734,SE.Total.SURVEY_LC1_3B52
10.68241,32.03916,SE.Total.SURVEY_LC1_3B53
 0.00000,32.23742,SE.Total.SURVEY_LC1_3B54
 0.00000,51.48036,SE.Total.SURVEY_LC1_3B55
19.87184,70.32769,SE.Total.SURVEY_LC1_3B71
 0.00000,37.53957,SE.Total.SURVEY_LC1_3B72
14.290471, 8.159447,SE.Total.SURVEY_LC1_3B73
 0.00000,31.31856,SE.Total.SURVEY_LC1_3B74
15.38086,84.98154,SE.Total.SURVEY_LC1_3B75
12.10804,93.73890,SE.Total.SURVEY_LC1_3B82
0.000000,5.990058,SE.Total.SURVEY_LC1_3B83
1.409319,6.788470,SE.Total.SURVEY_LC1_3B84
432.9933,  0.0000,SE.Total.SURVEY_LC1_3Bx1
193.9353,  0.0000,SE.Total.SURVEY_LC1_3Bx2
3204.330,2037.502,SE.Total.SURVEY_LC1_3C10
12.69924, 0.00000,SE.Total.SURVEY_LC1_3C1x
1004.108,1093.141,SE.Total.SURVEY_LC1_3C21
120.6908,  4.5028,SE.Total.SURVEY_LC1_3C22
  26.01985,1015.50109,SE.Total.SURVEY_LC1_3C23
1756.053,   0.000,SE.Total.SURVEY_LC1_3C2x
1227.904538,   9.211081,SE.Total.SURVEY_LC1_3C31
8.270282,0.000000,SE.Total.SURVEY_LC1_3C32
1136.606,   0.000,SE.Total.SURVEY_LC1_3C33
2643.705,   0.000,SE.Total.SURVEY_LC1_3C3x
112.32245, 95.92432,SE.Total.SURVEY_LC1_3D10
0,0,SE.Total.SURVEY_LC1_3D1x
99.11598,93.10990,SE.Total.SURVEY_LC1_3D20
659.3369,133.4258,SE.Total.SURVEY_LC1_3E10
433.3328,398.4798,SE.Total.SURVEY_LC1_3E20
 92.29994,171.13045,SE.Total.SURVEY_LC1_3E30
2.882372,0.000000,SE.Total.SURVEY_LC1_3E3x
32.90971, 0.00000,SE.Total.SURVEY_LC1_3F10
8.469389,3.374727,SE.Total.SURVEY_LC1_3F20
5.654232,0.000000,SE.Total.SURVEY_LC1_3F30
221.7116, 62.8527,SE.Total.SURVEY_LC1_3F40
0,0,SE.Total.SURVEY_LC1_3F4x
24.069206, 4.531556,SE.Total.SURVEY_LC1_3G11
0,0,SE.Total.SURVEY_LC1_3G12
38.83096,19.53034,SE.Total.SURVEY_LC1_3G21
107.96385, 21.30287,SE.Total.SURVEY_LC1_3H11
0,0,SE.Total.SURVEY_LC1_3H12
857.2005,534.8992,SE.Total.SURVEY_LU1_3U111
 84.80059,158.57114,SE.Total.SURVEY_LU1_3U112
90.73367,48.06458,SE.Total.SURVEY_LU1_3U113
2669.164,2411.234,SE.Total.SURVEY_LU1_3U120
23.768001, 4.044527,SE.Total.SURVEY_LU1_3U130
19.99216,13.67914,SE.Total.SURVEY_LU1_3U140
0,0,SE.Total.SURVEY_LU1_3U150
8.533655,0.000000,SE.Total.SURVEY_LU1_3U210
2.967838,0.000000,SE.Total.SURVEY_LU1_3U221
0,0,SE.Total.SURVEY_LU1_3U222
6.51874,0.00000,SE.Total.SURVEY_LU1_3U223
 0.00000,12.11126,SE.Total.SURVEY_LU1_3U224
0,0,SE.Total.SURVEY_LU1_3U225
9.914697,5.467145,SE.Total.SURVEY_LU1_3U226
1.445263,0.000000,SE.Total.SURVEY_LU1_3U227
10.49131,12.50821,SE.Total.SURVEY_LU1_3U311
136.3419,103.9602,SE.Total.SURVEY_LU1_3U312
34.046490, 3.544594,SE.Total.SURVEY_LU1_3U313
12.86688, 0.00000,SE.Total.SURVEY_LU1_3U314
41.44053, 0.00000,SE.Total.SURVEY_LU1_3U317
12.15606,12.45616,SE.Total.SURVEY_LU1_3U318
0.000000,3.152336,SE.Total.SURVEY_LU1_3U319
4.190014,0.000000,SE.Total.SURVEY_LU1_3U321
2.217703,0.000000,SE.Total.SURVEY_LU1_3U322
15.11249,15.07652,SE.Total.SURVEY_LU1_3U330
42.60555, 0.00000,SE.Total.SURVEY_LU1_3U341
69.04177,36.33199,SE.Total.SURVEY_LU1_3U350
10.60505,10.00654,SE.Total.SURVEY_LU1_3U361
2.663694,0.000000,SE.Total.SURVEY_LU1_3U362
154.07164, 64.24357,SE.Total.SURVEY_LU1_3U370
35.69306,11.23903,SE.Total.SURVEY_LU1_3U411
0,0,SE.Total.SURVEY_LU1_3U412
5.245534,0.000000,SE.Total.SURVEY_LU1_3U413
0.000000,2.898153,SE.Total.SURVEY_LU1_3U414
21.67812,67.78591,SE.Total.SURVEY_LU1_3U415
215.5071,148.2782,SE.Total.SURVEY_LU1_3U420
2687.876,2470.948,SE.Total.settlement0
155.1790,128.5081,SE.Total.settlement1
0.008143932,0.006744220,SE.Total.settl_pc
1441.8235, 550.4833,SE.Total.fao_class_name0
2780.467,2408.901,SE.Total.fao_class_name1
135.73307, 56.11858,SE.Total.fao_class_name2
 27.18897,109.40902,SE.Total.fao_class_name3
2689.358,2471.487,SE.Total.lue0
153.26861, 74.36007,SE.Total.lue1
2689.559,2471.381,SE.Total.lud0
146.0477,108.2556,SE.Total.lud1
168567.88, 59718.98,CI.l(95%).Total.area
4683.427,1543.562,CI.l(95%).Total.SURVEY_LC1_1A
46912.70,27880.77,CI.l(95%).Total.SURVEY_LC1_1B
67701.347, 6091.643,CI.l(95%).Total.SURVEY_LC1_1C
3693.057,2337.673,CI.l(95%).Total.SURVEY_LC1_1D
29466.14,18675.08,CI.l(95%).Total.SURVEY_LC1_1E
6334.2150, 456.6412,CI.l(95%).Total.SURVEY_LC1_1F
3207.7444, 300.2758,CI.l(95%).Total.SURVEY_LC1_1G
2827.4288, 200.5903,CI.l(95%).Total.SURVEY_LC1_1H
151714.44, 53879.48,CI.l(95%).Total.SURVEY_LU1_1U1
244.8926, 14.9156,CI.l(95%).Total.SURVEY_LU1_1U2
7181.663,1863.299,CI.l(95%).Total.SURVEY_LU1_1U3
8634.478,3369.718,CI.l(95%).Total.SURVEY_LU1_1U4
1575.9720, 242.8348,CI.l(95%).Total.SURVEY_LC1_2A1
2693.774,1098.552,CI.l(95%).Total.SURVEY_LC1_2A2
106.68209, 69.50405,CI.l(95%).Total.SURVEY_LC1_2A3
 2345.143,15844.173,CI.l(95%).Total.SURVEY_LC1_2B1
  1.308999,240.113737,CI.l(95%).Total.SURVEY_LC1_2B2
 984.0372,5903.9399,CI.l(95%).Total.SURVEY_LC1_2B3
 19.37267,217.91102,CI.l(95%).Total.SURVEY_LC1_2B4
  41.67233,2721.63122,CI.l(95%).Total.SURVEY_LC1_2B5
  92.51685,1265.89843,CI.l(95%).Total.SURVEY_LC1_2B7
 22.27079,506.60088,CI.l(95%).Total.SURVEY_LC1_2B8
42803.96,    0.00,CI.l(95%).Total.SURVEY_LC1_2Bx
34632.903, 4544.984,CI.l(95%).Total.SURVEY_LC1_2C1
6652.1218,-554.8828,CI.l(95%).Total.SURVEY_LC1_2C2
15834.13993,   23.76229,CI.l(95%).Total.SURVEY_LC1_2C3
2014.3284, 974.0521,CI.l(95%).Total.SURVEY_LC1_2D1
1557.253,1254.793,CI.l(95%).Total.SURVEY_LC1_2D2
6749.253,1836.239,CI.l(95%).Total.SURVEY_LC1_2E1
20521.51,13004.25,CI.l(95%).Total.SURVEY_LC1_2E2
1375.733,3300.911,CI.l(95%).Total.SURVEY_LC1_2E3
231.5272, 13.9415,CI.l(95%).Total.SURVEY_LC1_2F1
38.09703,23.48298,CI.l(95%).Total.SURVEY_LC1_2F2
-3.0858, 0.0000,CI.l(95%).Total.SURVEY_LC1_2F3
5980.6678, 412.7799,CI.l(95%).Total.SURVEY_LC1_2F4
1697.54936,  65.24724,CI.l(95%).Total.SURVEY_LC1_2G1
1466.7768, 227.1636,CI.l(95%).Total.SURVEY_LC1_2G2
2827.4288, 200.5903,CI.l(95%).Total.SURVEY_LC1_2H1
80474.65,46927.78,CI.l(95%).Total.SURVEY_LU1_2U11
67777.012, 5859.752,CI.l(95%).Total.SURVEY_LU1_2U12
1577.38466,  63.95338,CI.l(95%).Total.SURVEY_LU1_2U13
155.1706, 49.5843,CI.l(95%).Total.SURVEY_LU1_2U14
11.665893, 3.503292,CI.l(95%).Total.SURVEY_LU1_2U15
148.9910, 11.1292,CI.l(95%).Total.SURVEY_LU1_2U21
84.581885, 3.786402,CI.l(95%).Total.SURVEY_LU1_2U22
2826.291,1080.904,CI.l(95%).Total.SURVEY_LU1_2U31
103.59962, 16.33092,CI.l(95%).Total.SURVEY_LU1_2U32
24.98408,35.04763,CI.l(95%).Total.SURVEY_LU1_2U33
21.531647, 8.206921,CI.l(95%).Total.SURVEY_LU1_2U34
101.07443, 37.77052,CI.l(95%).Total.SURVEY_LU1_2U35
166.99126, 41.39593,CI.l(95%).Total.SURVEY_LU1_2U36
3394.4172, 439.5387,CI.l(95%).Total.SURVEY_LU1_2U37
311.1788,176.6562,CI.l(95%).Total.SURVEY_LU1_2U41
8248.529,3087.764,CI.l(95%).Total.SURVEY_LU1_2U42
1442.5158, 217.4513,CI.l(95%).Total.SURVEY_LC1_3A11
11.5527, 0.0000,CI.l(95%).Total.SURVEY_LC1_3A12
 9.124555,-1.125091,CI.l(95%).Total.SURVEY_LC1_3A13
970.2199,108.7121,CI.l(95%).Total.SURVEY_LC1_3A21
1537.167, 952.197,CI.l(95%).Total.SURVEY_LC1_3A22
106.68209, 69.50405,CI.l(95%).Total.SURVEY_LC1_3A30
 435.0097,4991.0737,CI.l(95%).Total.SURVEY_LC1_3B11
 93.36967,279.21999,CI.l(95%).Total.SURVEY_LC1_3B12
114.2958,765.9661,CI.l(95%).Total.SURVEY_LC1_3B13
  3.887466,210.180621,CI.l(95%).Total.SURVEY_LC1_3B14
  0.4167175,178.3042520,CI.l(95%).Total.SURVEY_LC1_3B15
1425.194,8568.871,CI.l(95%).Total.SURVEY_LC1_3B16
 5.196993,30.593751,CI.l(95%).Total.SURVEY_LC1_3B18
0.0000000,0.2879343,CI.l(95%).Total.SURVEY_LC1_3B19
  0.4589895,151.8299064,CI.l(95%).Total.SURVEY_LC1_3B21
-3.504093,30.559465,CI.l(95%).Total.SURVEY_LC1_3B22
0.0000000,0.9017155,CI.l(95%).Total.SURVEY_LC1_3B23
 693.7834,3993.1828,CI.l(95%).Total.SURVEY_LC1_3B31
 176.9861,1311.1486,CI.l(95%).Total.SURVEY_LC1_3B32
 21.35759,302.86552,CI.l(95%).Total.SURVEY_LC1_3B33
 0.000000,-3.014856,CI.l(95%).Total.SURVEY_LC1_3B35
0.000000,9.510955,CI.l(95%).Total.SURVEY_LC1_3B37
 0.000000,-8.753186,CI.l(95%).Total.SURVEY_LC1_3B41
 0.00000,24.22212,CI.l(95%).Total.SURVEY_LC1_3B42
 11.77994,140.98562,CI.l(95%).Total.SURVEY_LC1_3B43
0.000000,4.743026,CI.l(95%).Total.SURVEY_LC1_3B44
3.623603,0.000000,CI.l(95%).Total.SURVEY_LC1_3B45
 0.00000,22.15798,CI.l(95%).Total.SURVEY_LC1_3B51
  33.33604,2227.42893,CI.l(95%).Total.SURVEY_LC1_3B52
-8.081467,77.487214,CI.l(95%).Total.SURVEY_LC1_3B53
0.000000,8.187085,CI.l(95%).Total.SURVEY_LC1_3B54
  0.0000,174.2231,CI.l(95%).Total.SURVEY_LC1_3B55
 25.41839,426.22578,CI.l(95%).Total.SURVEY_LC1_3B71
 0.00000,19.06097,CI.l(95%).Total.SURVEY_LC1_3B72
 6.060164,28.189856,CI.l(95%).Total.SURVEY_LC1_3B73
 3.597117,69.591099,CI.l(95%).Total.SURVEY_LC1_3B74
 16.99719,491.57561,CI.l(95%).Total.SURVEY_LC1_3B75
 10.88929,482.27647,CI.l(95%).Total.SURVEY_LC1_3B82
7.313750,0.637519,CI.l(95%).Total.SURVEY_LC1_3B83
 1.465742,-0.503667,CI.l(95%).Total.SURVEY_LC1_3B84
39843.14,    0.00,CI.l(95%).Total.SURVEY_LC1_3Bx1
2654.735,   0.000,CI.l(95%).Total.SURVEY_LC1_3Bx2
34617.777, 4544.984,CI.l(95%).Total.SURVEY_LC1_3C10
-9.744379, 0.000000,CI.l(95%).Total.SURVEY_LC1_3C1x
1727.4591,-947.2863,CI.l(95%).Total.SURVEY_LC1_3C21
-4.373565, 8.312234,CI.l(95%).Total.SURVEY_LC1_3C22
  87.9437,-968.9025,CI.l(95%).Total.SURVEY_LC1_3C23
2941.884,   0.000,CI.l(95%).Total.SURVEY_LC1_3C2x
-873.550610,   2.344941,CI.l(95%).Total.SURVEY_LC1_3C31
2.345134,4.458404,CI.l(95%).Total.SURVEY_LC1_3C32
139.71592, 16.95895,CI.l(95%).Total.SURVEY_LC1_3C33
12465.46,    0.00,CI.l(95%).Total.SURVEY_LC1_3C3x
2010.3087, 974.0521,CI.l(95%).Total.SURVEY_LC1_3D10
4.019692,0.000000,CI.l(95%).Total.SURVEY_LC1_3D1x
1557.253,1254.793,CI.l(95%).Total.SURVEY_LC1_3D20
6749.253,1836.239,CI.l(95%).Total.SURVEY_LC1_3E10
20521.51,13004.25,CI.l(95%).Total.SURVEY_LC1_3E20
1370.302,3300.911,CI.l(95%).Total.SURVEY_LC1_3E30
-0.1300232, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3E3x
231.5272, 13.9415,CI.l(95%).Total.SURVEY_LC1_3F10
38.09703,23.48298,CI.l(95%).Total.SURVEY_LC1_3F20
-3.0858, 0.0000,CI.l(95%).Total.SURVEY_LC1_3F30
5976.4309, 412.7799,CI.l(95%).Total.SURVEY_LC1_3F40
4.236936,0.000000,CI.l(95%).Total.SURVEY_LC1_3F4x
