No,Yes,variable
188.49988, 55.36274,Total.SURVEY_LU1_3U330
75.10607,44.93197,Total.SURVEY_LU1_3U341
511.15071, 44.71417,Total.SURVEY_LU1_3U350
26303.518, 1312.927,Total.SURVEY_LU1_3U361
130.4840,144.1225,Total.SURVEY_LU1_3U362
2111.440,2166.839,Total.SURVEY_LU1_3U370
0.0000,4.1396,Total.SURVEY_LU1_3U411
 3.881605,45.924899,Total.SURVEY_LU1_3U413
 7.866034,77.535234,Total.SURVEY_LU1_3U414
228.5935,513.9960,Total.SURVEY_LU1_3U415
49828.348, 6184.943,Total.SURVEY_LU1_3U420
138160.5,187897.3,Total.settlement0
5442.486,6862.716,Total.settlement1
0.978166,1.233421,Total.settl_pc
78828.5,29969.9,Total.fao_class_name0
 61596.26,160264.11,Total.fao_class_name1
2546.061,3654.800,Total.fao_class_name2
632.1292,871.2447,Total.fao_class_name3
114471.3,191046.5,Total.lue0
29131.698, 3713.535,Total.lue1
139682.2,190140.5,Total.lud0
3920.743,4619.567,Total.lud1
2420.505,2383.056,SE.Total.area
142.9499,503.5417,SE.Total.SURVEY_LC1_1A
254.6844,361.8653,SE.Total.SURVEY_LC1_1B
2323.169,2513.204,SE.Total.SURVEY_LC1_1C
674.3196,765.7444,SE.Total.SURVEY_LC1_1D
496.1809,708.4572,SE.Total.SURVEY_LC1_1E
359.3081,444.9387,SE.Total.SURVEY_LC1_1F
258.4114,141.8442,SE.Total.SURVEY_LC1_1G
453.5789,157.6005,SE.Total.SURVEY_LC1_1H
2286.169,2465.448,SE.Total.SURVEY_LU1_1U1
40.768055, 8.716825,SE.Total.SURVEY_LU1_1U2
597.1892,611.2839,SE.Total.SURVEY_LU1_1U3
1315.1653, 729.2107,SE.Total.SURVEY_LU1_1U4
 88.03854,145.67666,SE.Total.SURVEY_LC1_2A1
139.4663,474.8531,SE.Total.SURVEY_LC1_2A2
 55.39082,102.84187,SE.Total.SURVEY_LC1_2A3
 64.40109,344.72587,SE.Total.SURVEY_LC1_2B1
  0.0000,114.1438,SE.Total.SURVEY_LC1_2B2
  0.0000,122.6617,SE.Total.SURVEY_LC1_2B3
 0.00000,74.26739,SE.Total.SURVEY_LC1_2B4
 45.49165,264.75543,SE.Total.SURVEY_LC1_2B5
0,0,SE.Total.SURVEY_LC1_2B7
 0.00000,38.25864,SE.Total.SURVEY_LC1_2B8
244.3703,  0.0000,SE.Total.SURVEY_LC1_2Bx
 552.6763,1272.7642,SE.Total.SURVEY_LC1_2C1
2044.471,2734.134,SE.Total.SURVEY_LC1_2C2
1382.954,2681.656,SE.Total.SURVEY_LC1_2C3
195.5396,  0.0000,SE.Total.SURVEY_LC1_2Cx
504.9669,666.1896,SE.Total.SURVEY_LC1_2D1
453.9640,383.1351,SE.Total.SURVEY_LC1_2D2
0,0,SE.Total.SURVEY_LC1_2Dx
238.6772,326.6925,SE.Total.SURVEY_LC1_2E1
209.2553,333.7455,SE.Total.SURVEY_LC1_2E2
385.3320,542.8829,SE.Total.SURVEY_LC1_2E3
33.86351, 0.00000,SE.Total.SURVEY_LC1_2F1
36.61435,24.63511,SE.Total.SURVEY_LC1_2F2
 83.74175,167.48865,SE.Total.SURVEY_LC1_2F3
345.9368,411.7493,SE.Total.SURVEY_LC1_2F4
4.6286,0.0000,SE.Total.SURVEY_LC1_2Fx
317.3993,132.5880,SE.Total.SURVEY_LC1_2G1
208.53232, 56.83519,SE.Total.SURVEY_LC1_2G2
5.518232,0.000000,SE.Total.SURVEY_LC1_2G3
453.5727,157.6005,SE.Total.SURVEY_LC1_2H1
5.974853,0.000000,SE.Total.SURVEY_LC1_2H2
3.85236,0.00000,SE.Total.SURVEY_LC1_2Hx
315.1984,371.6690,SE.Total.SURVEY_LU1_2U11
2257.943,2450.691,SE.Total.SURVEY_LU1_2U12
158.1131,  0.0000,SE.Total.SURVEY_LU1_2U13
 86.04697,173.17096,SE.Total.SURVEY_LU1_2U14
  0.0000,180.8274,SE.Total.SURVEY_LU1_2U15
34.18447, 0.00000,SE.Total.SURVEY_LU1_2U21
22.213874, 8.716825,SE.Total.SURVEY_LU1_2U22
161.0838,460.5448,SE.Total.SURVEY_LU1_2U31
18.009653, 1.267149,SE.Total.SURVEY_LU1_2U32
156.63017, 18.22695,SE.Total.SURVEY_LU1_2U33
11.10540,34.29492,SE.Total.SURVEY_LU1_2U34
185.56632, 22.22744,SE.Total.SURVEY_LU1_2U35
519.8399,295.9122,SE.Total.SURVEY_LU1_2U36
169.4351,284.4473,SE.Total.SURVEY_LU1_2U37
 77.06561,195.24750,SE.Total.SURVEY_LU1_2U41
1314.7706, 703.0777,SE.Total.SURVEY_LU1_2U42
 83.99642,145.67666,SE.Total.SURVEY_LC1_3A11
36.88449, 0.00000,SE.Total.SURVEY_LC1_3A12
0,0,SE.Total.SURVEY_LC1_3A13
102.3731,174.5022,SE.Total.SURVEY_LC1_3A21
129.0823,445.8023,SE.Total.SURVEY_LC1_3A22
 55.39082,102.84187,SE.Total.SURVEY_LC1_3A30
 41.98038,210.65771,SE.Total.SURVEY_LC1_3B11
 0.00000,46.80596,SE.Total.SURVEY_LC1_3B12
  2.466951,246.669800,SE.Total.SURVEY_LC1_3B13
46.79785,29.71174,SE.Total.SURVEY_LC1_3B14
 13.42235,222.29881,SE.Total.SURVEY_LC1_3B15
2.9772188,0.5056748,SE.Total.SURVEY_LC1_3B18
 0.00000,20.36111,SE.Total.SURVEY_LC1_3B21
 0.00000,71.13199,SE.Total.SURVEY_LC1_3B22
 0.00000,87.03525,SE.Total.SURVEY_LC1_3B23
0.000000,7.401791,SE.Total.SURVEY_LC1_3B31
  0.0000,121.5336,SE.Total.SURVEY_LC1_3B32
0.000000,4.986101,SE.Total.SURVEY_LC1_3B35
 0.00000,14.31736,SE.Total.SURVEY_LC1_3B37
 0.00000,59.95175,SE.Total.SURVEY_LC1_3B41
 0.00000,24.87436,SE.Total.SURVEY_LC1_3B43
 0.00000,38.25864,SE.Total.SURVEY_LC1_3B45
 0.00000,67.63235,SE.Total.SURVEY_LC1_3B51
 0.00000,47.22823,SE.Total.SURVEY_LC1_3B52
 0.00000,91.33434,SE.Total.SURVEY_LC1_3B53
0.000000,6.223039,SE.Total.SURVEY_LC1_3B54
 45.49165,247.03983,SE.Total.SURVEY_LC1_3B55
0,0,SE.Total.SURVEY_LC1_3B71
0,0,SE.Total.SURVEY_LC1_3B73
0,0,SE.Total.SURVEY_LC1_3B75
 0.00000,38.25864,SE.Total.SURVEY_LC1_3B83
0,0,SE.Total.SURVEY_LC1_3B84
244.3125,  0.0000,SE.Total.SURVEY_LC1_3Bx1
0,0,SE.Total.SURVEY_LC1_3Bx2
5.737856,0.000000,SE.Total.SURVEY_LC1_3Bxx
 552.6763,1272.7642,SE.Total.SURVEY_LC1_3C10
 631.9928,1662.1690,SE.Total.SURVEY_LC1_3C21
1472.740,2364.806,SE.Total.SURVEY_LC1_3C22
 817.1732,1387.0980,SE.Total.SURVEY_LC1_3C23
1279.773,   0.000,SE.Total.SURVEY_LC1_3C2x
 519.5634,1723.5656,SE.Total.SURVEY_LC1_3C31
 951.8877,1937.5032,SE.Total.SURVEY_LC1_3C32
 704.0616,1610.9232,SE.Total.SURVEY_LC1_3C33
597.355,  0.000,SE.Total.SURVEY_LC1_3C3x
195.5396,  0.0000,SE.Total.SURVEY_LC1_3Cxx
443.6635,666.1896,SE.Total.SURVEY_LC1_3D10
241.1519,  0.0000,SE.Total.SURVEY_LC1_3D1x
453.9640,383.1351,SE.Total.SURVEY_LC1_3D20
0,0,SE.Total.SURVEY_LC1_3Dxx
238.6772,326.6925,SE.Total.SURVEY_LC1_3E10
209.2553,333.7455,SE.Total.SURVEY_LC1_3E20
385.3320,542.8829,SE.Total.SURVEY_LC1_3E30
33.86351, 0.00000,SE.Total.SURVEY_LC1_3F10
36.61435,24.63511,SE.Total.SURVEY_LC1_3F20
 83.74175,167.48865,SE.Total.SURVEY_LC1_3F30
345.9368,411.7493,SE.Total.SURVEY_LC1_3F40
4.6286,0.0000,SE.Total.SURVEY_LC1_3Fxx
317.3993,132.5880,SE.Total.SURVEY_LC1_3G11
0,0,SE.Total.SURVEY_LC1_3G12
208.50046, 56.83519,SE.Total.SURVEY_LC1_3G21
3.673538,0.000000,SE.Total.SURVEY_LC1_3G22
5.518232,0.000000,SE.Total.SURVEY_LC1_3G30
307.70758, 40.51975,SE.Total.SURVEY_LC1_3H11
464.3524,152.3816,SE.Total.SURVEY_LC1_3H12
5.974853,0.000000,SE.Total.SURVEY_LC1_3H21
3.85236,0.00000,SE.Total.SURVEY_LC1_3Hxx
314.8734,333.8549,SE.Total.SURVEY_LU1_3U111
 10.38205,181.85895,SE.Total.SURVEY_LU1_3U112
11.376841, 2.947712,SE.Total.SURVEY_LU1_3U113
2257.943,2450.691,SE.Total.SURVEY_LU1_3U120
158.1131,  0.0000,SE.Total.SURVEY_LU1_3U130
 86.04697,173.17096,SE.Total.SURVEY_LU1_3U140
  0.0000,180.8274,SE.Total.SURVEY_LU1_3U150
34.18447, 0.00000,SE.Total.SURVEY_LU1_3U210
9.095044,0.000000,SE.Total.SURVEY_LU1_3U223
0,0,SE.Total.SURVEY_LU1_3U224
20.26663, 0.00000,SE.Total.SURVEY_LU1_3U225
0.000000,8.716825,SE.Total.SURVEY_LU1_3U226
0,0,SE.Total.SURVEY_LU1_3U227
0,0,SE.Total.SURVEY_LU1_3U228
13.24224,28.03480,SE.Total.SURVEY_LU1_3U311
133.2518,447.4823,SE.Total.SURVEY_LU1_3U312
77.343196, 4.193354,SE.Total.SURVEY_LU1_3U313
9.641987,0.000000,SE.Total.SURVEY_LU1_3U314
0,0,SE.Total.SURVEY_LU1_3U316
46.95699,17.39572,SE.Total.SURVEY_LU1_3U317
 55.28004,115.31930,SE.Total.SURVEY_LU1_3U319
0,0,SE.Total.SURVEY_LU1_3U321
18.009653, 1.267149,SE.Total.SURVEY_LU1_3U322
156.63017, 18.22695,SE.Total.SURVEY_LU1_3U330
11.10540,34.29492,SE.Total.SURVEY_LU1_3U341
185.56632, 22.22744,SE.Total.SURVEY_LU1_3U350
521.6952,292.6252,SE.Total.SURVEY_LU1_3U361
56.28265,44.48304,SE.Total.SURVEY_LU1_3U362
169.4351,284.4473,SE.Total.SURVEY_LU1_3U370
0,0,SE.Total.SURVEY_LU1_3U411
 0.00000,17.18314,SE.Total.SURVEY_LU1_3U413
 0.00000,10.26511,SE.Total.SURVEY_LU1_3U414
 77.06561,194.22074,SE.Total.SURVEY_LU1_3U415
1314.7706, 703.0777,SE.Total.SURVEY_LU1_3U420
2416.313,2408.513,SE.Total.settlement0
317.330,537.699,SE.Total.settlement1
0.05703302,0.09663945,SE.Total.settl_pc
922.3288,837.2269,SE.Total.fao_class_name0
2329.812,2492.518,SE.Total.fao_class_name1
445.4127,767.9179,SE.Total.fao_class_name2
 98.01951,288.26085,SE.Total.fao_class_name3
2469.491,2393.025,SE.Total.lue0
570.2881,412.2220,SE.Total.lue1
2421.092,2404.151,SE.Total.lud0
242.4744,492.0132,SE.Total.lud1
138858.8,190089.3,CI.l(95%).Total.area
2399.956,3611.453,CI.l(95%).Total.SURVEY_LC1_1A
 1906.702,10182.573,CI.l(95%).Total.SURVEY_LC1_1B
 58966.04,154779.65,CI.l(95%).Total.SURVEY_LC1_1C
11983.045, 2674.154,CI.l(95%).Total.SURVEY_LC1_1D
6335.394,9495.480,CI.l(95%).Total.SURVEY_LC1_1E
3505.163,1527.116,CI.l(95%).Total.SURVEY_LC1_1F
33077.8939,  651.3341,CI.l(95%).Total.SURVEY_LC1_1G
15702.2430,  867.9835,CI.l(95%).Total.SURVEY_LC1_1H
 57406.77,175038.66,CI.l(95%).Total.SURVEY_LU1_1U1
105.1870,  7.1114,CI.l(95%).Total.SURVEY_LU1_1U2
30291.126, 6840.372,CI.l(95%).Total.SURVEY_LU1_1U3
47491.012, 5397.312,CI.l(95%).Total.SURVEY_LU1_1U4
400.0469,173.3600,CI.l(95%).Total.SURVEY_LC1_2A1
1671.645,2882.579,CI.l(95%).Total.SURVEY_LC1_2A2
 53.97533,124.65503,CI.l(95%).Total.SURVEY_LC1_2A3
   8.183939,5165.579678,CI.l(95%).Total.SURVEY_LC1_2B1
 0.00000,75.35387,CI.l(95%).Total.SURVEY_LC1_2B2
  0.0000,242.2147,CI.l(95%).Total.SURVEY_LC1_2B3
 4.017668,89.023275,CI.l(95%).Total.SURVEY_LC1_2B4
  36.81755,3414.04120,CI.l(95%).Total.SURVEY_LC1_2B5
32.95636,57.04735,CI.l(95%).Total.SURVEY_LC1_2B7
  0.00000,-30.68259,CI.l(95%).Total.SURVEY_LC1_2B8
1629.556,   0.000,CI.l(95%).Total.SURVEY_LC1_2Bx
 3335.378,10565.604,CI.l(95%).Total.SURVEY_LC1_2C1
37969.84,73350.20,CI.l(95%).Total.SURVEY_LC1_2C2
14133.23,62680.31,CI.l(95%).Total.SURVEY_LC1_2C3
-103.193,   0.000,CI.l(95%).Total.SURVEY_LC1_2Cx
2330.042,1633.586,CI.l(95%).Total.SURVEY_LC1_2D1
9091.0007, 484.7605,CI.l(95%).Total.SURVEY_LC1_2D2
4.174207,0.000000,CI.l(95%).Total.SURVEY_LC1_2Dx
928.2557,838.1522,CI.l(95%).Total.SURVEY_LC1_2E1
3518.374,5619.264,CI.l(95%).Total.SURVEY_LC1_2E2
1228.092,2068.149,CI.l(95%).Total.SURVEY_LC1_2E3
895.98419, 22.95092,CI.l(95%).Total.SURVEY_LC1_2F1
85.94715,28.40540,CI.l(95%).Total.SURVEY_LC1_2F2
 693.7528,-103.4902,CI.l(95%).Total.SURVEY_LC1_2F3
1536.652,1267.744,CI.l(95%).Total.SURVEY_LC1_2F4
7.697806,0.000000,CI.l(95%).Total.SURVEY_LC1_2Fx
31759.0809,  502.9343,CI.l(95%).Total.SURVEY_LC1_2G1
781.9454, 55.1465,CI.l(95%).Total.SURVEY_LC1_2G2
1.722029,0.000000,CI.l(95%).Total.SURVEY_LC1_2G3
15637.5683,  858.7465,CI.l(95%).Total.SURVEY_LC1_2H1
46.638666, 9.236965,CI.l(95%).Total.SURVEY_LC1_2H2
-1.212603, 0.000000,CI.l(95%).Total.SURVEY_LC1_2Hx
 5230.157,17797.875,CI.l(95%).Total.SURVEY_LU1_2U11
 49769.13,156075.63,CI.l(95%).Total.SURVEY_LU1_2U12
125.127104,  7.997413,CI.l(95%).Total.SURVEY_LU1_2U13
1237.10572, -68.96956,CI.l(95%).Total.SURVEY_LU1_2U14
   4.248602,-167.230530,CI.l(95%).Total.SURVEY_LU1_2U15
-0.02180758, 0.00000000,CI.l(95%).Total.SURVEY_LU1_2U21
74.57401, 7.11140,CI.l(95%).Total.SURVEY_LU1_2U22
1791.224,3353.704,CI.l(95%).Total.SURVEY_LU1_2U31
-0.8434159,10.7297342,CI.l(95%).Total.SURVEY_LU1_2U32
-118.48961,  19.63859,CI.l(95%).Total.SURVEY_LU1_2U33
 53.33988,-22.28483,CI.l(95%).Total.SURVEY_LU1_2U34
147.447396,  1.149189,CI.l(95%).Total.SURVEY_LU1_2U35
25415.1343,  877.0728,CI.l(95%).Total.SURVEY_LU1_2U36
1779.353,1609.332,CI.l(95%).Total.SURVEY_LU1_2U37
 89.29528,258.91770,CI.l(95%).Total.SURVEY_LU1_2U41
47251.445, 4806.936,CI.l(95%).Total.SURVEY_LU1_2U42
304.9502,173.3600,CI.l(95%).Total.SURVEY_LC1_3A11
26.55139, 0.00000,CI.l(95%).Total.SURVEY_LC1_3A12
4.175516,0.000000,CI.l(95%).Total.SURVEY_LC1_3A13
489.2238,242.0517,CI.l(95%).Total.SURVEY_LC1_3A21
1002.126,2355.448,CI.l(95%).Total.SURVEY_LC1_3A22
 53.97533,124.65503,CI.l(95%).Total.SURVEY_LC1_3A30
 -22.55377,1073.90787,CI.l(95%).Total.SURVEY_LC1_3B11
  0.00000,-31.44446,CI.l(95%).Total.SURVEY_LC1_3B12
   0.1255091,1883.0196411,CI.l(95%).Total.SURVEY_LC1_3B13
-43.02011, 33.42957,CI.l(95%).Total.SURVEY_LC1_3B14
 -10.88885,1392.30295,CI.l(95%).Total.SURVEY_LC1_3B15
-0.2348552, 7.0082515,CI.l(95%).Total.SURVEY_LC1_3B18
0.000000,4.372418,CI.l(95%).Total.SURVEY_LC1_3B21
 0.000000,-6.200888,CI.l(95%).Total.SURVEY_LC1_3B22
  0.00000,-49.00915,CI.l(95%).Total.SURVEY_LC1_3B23
 0.000000,-4.732261,CI.l(95%).Total.SURVEY_LC1_3B31
  0.0000,202.8238,CI.l(95%).Total.SURVEY_LC1_3B32
0.000000,1.335945,CI.l(95%).Total.SURVEY_LC1_3B35
 0.000000,-7.343001,CI.l(95%).Total.SURVEY_LC1_3B37
 4.017668,32.560624,CI.l(95%).Total.SURVEY_LC1_3B41
 0.00000,-4.55224,CI.l(95%).Total.SURVEY_LC1_3B43
  0.00000,-34.66538,CI.l(95%).Total.SURVEY_LC1_3B45
  0.0000,123.8008,CI.l(95%).Total.SURVEY_LC1_3B51
  0.00000,-35.10418,CI.l(95%).Total.SURVEY_LC1_3B52
  0.0000,196.7682,CI.l(95%).Total.SURVEY_LC1_3B53
0.000000,4.382887,CI.l(95%).Total.SURVEY_LC1_3B54
  36.81755,2742.58392,CI.l(95%).Total.SURVEY_LC1_3B55
24.63168,28.74766,CI.l(95%).Total.SURVEY_LC1_3B71
4.413947,0.000000,CI.l(95%).Total.SURVEY_LC1_3B73
 3.910738,28.299692,CI.l(95%).Total.SURVEY_LC1_3B75
  0.00000,-34.66538,CI.l(95%).Total.SURVEY_LC1_3B83
0.00000,3.98279,CI.l(95%).Total.SURVEY_LC1_3B84
1604.728,   0.000,CI.l(95%).Total.SURVEY_LC1_3Bx1
12.58741, 0.00000,CI.l(95%).Total.SURVEY_LC1_3Bx2
1.107217,0.000000,CI.l(95%).Total.SURVEY_LC1_3Bxx
 3335.378,10565.604,CI.l(95%).Total.SURVEY_LC1_3C10
 2364.949,18079.724,CI.l(95%).Total.SURVEY_LC1_3C21
16239.26,39972.95,CI.l(95%).Total.SURVEY_LC1_3C22
 3694.56,10044.95,CI.l(95%).Total.SURVEY_LC1_3C23
11443.02,    0.00,CI.l(95%).Total.SURVEY_LC1_3C2x
 1631.25,19446.23,CI.l(95%).Total.SURVEY_LC1_3C31
 5105.577,23006.757,CI.l(95%).Total.SURVEY_LC1_3C32
 2844.485,15150.353,CI.l(95%).Total.SURVEY_LC1_3C33
1827.738,   0.000,CI.l(95%).Total.SURVEY_LC1_3C3x
-103.193,   0.000,CI.l(95%).Total.SURVEY_LC1_3Cxx
2207.002,1633.586,CI.l(95%).Total.SURVEY_LC1_3D10
-229.4562,   0.0000,CI.l(95%).Total.SURVEY_LC1_3D1x
9091.0007, 484.7605,CI.l(95%).Total.SURVEY_LC1_3D20
4.174207,0.000000,CI.l(95%).Total.SURVEY_LC1_3Dxx
928.2557,838.1522,CI.l(95%).Total.SURVEY_LC1_3E10
3518.374,5619.264,CI.l(95%).Total.SURVEY_LC1_3E20
1228.092,2068.149,CI.l(95%).Total.SURVEY_LC1_3E30
895.98419, 22.95092,CI.l(95%).Total.SURVEY_LC1_3F10
85.94715,28.40540,CI.l(95%).Total.SURVEY_LC1_3F20
 693.7528,-103.4902,CI.l(95%).Total.SURVEY_LC1_3F30
1536.652,1267.744,CI.l(95%).Total.SURVEY_LC1_3F40
7.697806,0.000000,CI.l(95%).Total.SURVEY_LC1_3Fxx
