No,Yes,variable
349.8998,326.4677,SE.Total.SURVEY_LC1_1C
145.77341, 93.73054,SE.Total.SURVEY_LC1_1D
120.9188,160.5360,SE.Total.SURVEY_LC1_1E
127.4885, 97.3862,SE.Total.SURVEY_LC1_1F
14.64405,11.79189,SE.Total.SURVEY_LC1_1G
7.748421,0.000000,SE.Total.SURVEY_LC1_1H
425.1561,358.8584,SE.Total.SURVEY_LU1_1U1
11.638381, 9.966122,SE.Total.SURVEY_LU1_1U2
74.47900,85.33716,SE.Total.SURVEY_LU1_1U3
310.9476,191.6207,SE.Total.SURVEY_LU1_1U4
70.85941,34.72618,SE.Total.SURVEY_LC1_2A1
61.65761,62.21516,SE.Total.SURVEY_LC1_2A2
6.078893,7.345278,SE.Total.SURVEY_LC1_2A3
 68.22602,164.86147,SE.Total.SURVEY_LC1_2B1
 0.00000,47.94392,SE.Total.SURVEY_LC1_2B2
 26.46653,106.30479,SE.Total.SURVEY_LC1_2B3
 0.00000,18.51735,SE.Total.SURVEY_LC1_2B4
10.62315,67.38457,SE.Total.SURVEY_LC1_2B5
 6.474268,65.737529,SE.Total.SURVEY_LC1_2B7
47.76653,62.20221,SE.Total.SURVEY_LC1_2B8
140.7268,  0.0000,SE.Total.SURVEY_LC1_2Bx
381.3202,305.9045,SE.Total.SURVEY_LC1_2C1
151.12386, 70.14342,SE.Total.SURVEY_LC1_2C2
217.5448,115.5524,SE.Total.SURVEY_LC1_2C3
90.62437,69.37326,SE.Total.SURVEY_LC1_2D1
122.24672, 66.52735,SE.Total.SURVEY_LC1_2D2
0,0,SE.Total.SURVEY_LC1_2Dx
74.19189,85.90563,SE.Total.SURVEY_LC1_2E1
 81.09312,129.83583,SE.Total.SURVEY_LC1_2E2
57.12972,96.27690,SE.Total.SURVEY_LC1_2E3
22.950735, 8.680237,SE.Total.SURVEY_LC1_2F1
0,0,SE.Total.SURVEY_LC1_2F2
125.40569, 96.99911,SE.Total.SURVEY_LC1_2F4
15.88038, 0.00000,SE.Total.SURVEY_LC1_2G1
18.26544,11.79189,SE.Total.SURVEY_LC1_2G2
0,0,SE.Total.SURVEY_LC1_2G3
0,0,SE.Total.SURVEY_LC1_2G4
7.748421,0.000000,SE.Total.SURVEY_LC1_2H1
0,0,SE.Total.SURVEY_LC1_2H2
189.8831,207.6256,SE.Total.SURVEY_LU1_2U11
380.4761,295.7482,SE.Total.SURVEY_LU1_2U12
15.34941, 0.00000,SE.Total.SURVEY_LU1_2U13
0,0,SE.Total.SURVEY_LU1_2U14
2.698319,2.895334,SE.Total.SURVEY_LU1_2U15
7.980319,0.000000,SE.Total.SURVEY_LU1_2U21
8.477637,9.966122,SE.Total.SURVEY_LU1_2U22
46.64744,66.33236,SE.Total.SURVEY_LU1_2U31
5.999015,5.311567,SE.Total.SURVEY_LU1_2U32
7.128336,5.617169,SE.Total.SURVEY_LU1_2U33
39.66200,28.61728,SE.Total.SURVEY_LU1_2U34
33.81153,23.19693,SE.Total.SURVEY_LU1_2U35
28.40829,29.32553,SE.Total.SURVEY_LU1_2U36
74.39281,47.79900,SE.Total.SURVEY_LU1_2U37
33.38229,17.39821,SE.Total.SURVEY_LU1_2U41
309.7862,191.1205,SE.Total.SURVEY_LU1_2U42
69.12674,33.27123,SE.Total.SURVEY_LC1_3A11
23.78967, 0.00000,SE.Total.SURVEY_LC1_3A12
0.000000,9.946486,SE.Total.SURVEY_LC1_3A13
58.04595,28.39876,SE.Total.SURVEY_LC1_3A21
23.98043,59.71192,SE.Total.SURVEY_LC1_3A22
6.078893,7.345278,SE.Total.SURVEY_LC1_3A30
10.08921,85.17543,SE.Total.SURVEY_LC1_3B11
 0.00000,10.65955,SE.Total.SURVEY_LC1_3B12
 0.00000,55.13339,SE.Total.SURVEY_LC1_3B13
0.000000,2.522068,SE.Total.SURVEY_LC1_3B14
 0.00000,34.51658,SE.Total.SURVEY_LC1_3B15
 67.50353,142.63055,SE.Total.SURVEY_LC1_3B16
 0.00000,14.28385,SE.Total.SURVEY_LC1_3B18
 0.00000,24.66332,SE.Total.SURVEY_LC1_3B19
 0.00000,33.95621,SE.Total.SURVEY_LC1_3B21
 0.00000,34.18061,SE.Total.SURVEY_LC1_3B22
 0.00000,73.89198,SE.Total.SURVEY_LC1_3B31
 0.00000,26.24224,SE.Total.SURVEY_LC1_3B32
26.46653,74.30628,SE.Total.SURVEY_LC1_3B33
0.000000,9.498722,SE.Total.SURVEY_LC1_3B36
 0.0000,13.5505,SE.Total.SURVEY_LC1_3B37
0.000000,9.498722,SE.Total.SURVEY_LC1_3B41
 0.0000,15.9159,SE.Total.SURVEY_LC1_3B43
 0.00000,14.04559,SE.Total.SURVEY_LC1_3B51
 0.00000,28.75752,SE.Total.SURVEY_LC1_3B52
 0.00000,10.93182,SE.Total.SURVEY_LC1_3B53
10.62315,58.72853,SE.Total.SURVEY_LC1_3B55
 3.277714,19.889037,SE.Total.SURVEY_LC1_3B71
 0.00000,14.80018,SE.Total.SURVEY_LC1_3B72
0.000000,9.291332,SE.Total.SURVEY_LC1_3B73
 0.00000,40.36561,SE.Total.SURVEY_LC1_3B74
 5.583255,47.156261,SE.Total.SURVEY_LC1_3B75
0,0,SE.Total.SURVEY_LC1_3B77
47.15342,46.28389,SE.Total.SURVEY_LC1_3B81
 7.667951,49.224831,SE.Total.SURVEY_LC1_3B82
0.000000,3.265017,SE.Total.SURVEY_LC1_3B83
0.000000,9.319008,SE.Total.SURVEY_LC1_3B84
139.6722,  0.0000,SE.Total.SURVEY_LC1_3Bx1
17.888, 0.000,SE.Total.SURVEY_LC1_3Bx2
381.3202,305.9045,SE.Total.SURVEY_LC1_3C10
89.72394,28.61203,SE.Total.SURVEY_LC1_3C21
91.99760,61.06465,SE.Total.SURVEY_LC1_3C22
41.24303,20.73028,SE.Total.SURVEY_LC1_3C23
78.98912, 0.00000,SE.Total.SURVEY_LC1_3C2x
90.73561,57.27934,SE.Total.SURVEY_LC1_3C31
47.08462,48.54426,SE.Total.SURVEY_LC1_3C32
149.73250, 89.52404,SE.Total.SURVEY_LC1_3C33
136.7473,  0.0000,SE.Total.SURVEY_LC1_3C3x
90.62437,69.37326,SE.Total.SURVEY_LC1_3D10
122.24672, 66.52735,SE.Total.SURVEY_LC1_3D20
0,0,SE.Total.SURVEY_LC1_3Dxx
74.19189,85.90563,SE.Total.SURVEY_LC1_3E10
 81.09312,129.83583,SE.Total.SURVEY_LC1_3E20
57.12972,96.27690,SE.Total.SURVEY_LC1_3E30
22.950735, 8.680237,SE.Total.SURVEY_LC1_3F10
0,0,SE.Total.SURVEY_LC1_3F20
125.40569, 96.99911,SE.Total.SURVEY_LC1_3F40
15.88038, 0.00000,SE.Total.SURVEY_LC1_3G11
18.26544,11.79189,SE.Total.SURVEY_LC1_3G21
0,0,SE.Total.SURVEY_LC1_3G30
0,0,SE.Total.SURVEY_LC1_3G40
7.748421,0.000000,SE.Total.SURVEY_LC1_3H11
0,0,SE.Total.SURVEY_LC1_3H21
0,0,SE.Total.SURVEY_LC1_3H22
189.4529,209.6638,SE.Total.SURVEY_LU1_3U111
 0.00000,71.29421,SE.Total.SURVEY_LU1_3U112
18.19366,35.89926,SE.Total.SURVEY_LU1_3U113
380.4761,295.7482,SE.Total.SURVEY_LU1_3U120
15.34941, 0.00000,SE.Total.SURVEY_LU1_3U130
0,0,SE.Total.SURVEY_LU1_3U140
2.698319,2.895334,SE.Total.SURVEY_LU1_3U150
7.980319,0.000000,SE.Total.SURVEY_LU1_3U210
7.819003,0.000000,SE.Total.SURVEY_LU1_3U221
3.276205,0.000000,SE.Total.SURVEY_LU1_3U223
0,0,SE.Total.SURVEY_LU1_3U224
0.000000,9.966122,SE.Total.SURVEY_LU1_3U226
0,0,SE.Total.SURVEY_LU1_3U227
7.201488,6.966782,SE.Total.SURVEY_LU1_3U311
42.16440,60.11714,SE.Total.SURVEY_LU1_3U312
17.16653,22.46433,SE.Total.SURVEY_LU1_3U313
0.000000,2.745839,SE.Total.SURVEY_LU1_3U314
6.611300,5.723032,SE.Total.SURVEY_LU1_3U317
 6.925407,14.333397,SE.Total.SURVEY_LU1_3U318
5.295433,7.381454,SE.Total.SURVEY_LU1_3U319
0.000000,5.311567,SE.Total.SURVEY_LU1_3U321
5.999015,0.000000,SE.Total.SURVEY_LU1_3U322
7.128336,5.617169,SE.Total.SURVEY_LU1_3U330
39.66200,28.61728,SE.Total.SURVEY_LU1_3U341
33.81153,23.19693,SE.Total.SURVEY_LU1_3U350
16.38315,27.93918,SE.Total.SURVEY_LU1_3U361
23.457877, 8.910071,SE.Total.SURVEY_LU1_3U362
74.39281,47.79900,SE.Total.SURVEY_LU1_3U370
2.697201,7.698715,SE.Total.SURVEY_LU1_3U411
23.78967, 0.00000,SE.Total.SURVEY_LU1_3U412
0,0,SE.Total.SURVEY_LU1_3U413
 4.530459,13.956121,SE.Total.SURVEY_LU1_3U414
22.817297, 6.975247,SE.Total.SURVEY_LU1_3U415
309.7862,191.1205,SE.Total.SURVEY_LU1_3U420
384.9833,384.0235,SE.Total.settlement0
68.82309,79.27103,SE.Total.settlement1
0.01787198,0.02058510,SE.Total.settl_pc
234.4230,225.4071,SE.Total.fao_class_name0
344.8948,325.9423,SE.Total.fao_class_name1
95.74828,90.62443,SE.Total.fao_class_name2
66.26314,69.47752,SE.Total.fao_class_name3
387.5614,386.3307,SE.Total.lue0
63.36427,65.43039,SE.Total.lue1
388.2134,384.3793,SE.Total.lud0
47.63668,67.43752,SE.Total.lud1
31897.01,23179.43,CI.l(95%).Total.area
608.1245,867.0503,CI.l(95%).Total.SURVEY_LC1_1A
1813.247,5638.985,CI.l(95%).Total.SURVEY_LC1_1B
19199.910, 6548.682,CI.l(95%).Total.SURVEY_LC1_1C
4488.657,2211.528,CI.l(95%).Total.SURVEY_LC1_1D
2829.471,6118.669,CI.l(95%).Total.SURVEY_LC1_1E
1207.6478, 612.0001,CI.l(95%).Total.SURVEY_LC1_1F
391.58051, 72.83643,CI.l(95%).Total.SURVEY_LC1_1G
166.30457, 12.40987,CI.l(95%).Total.SURVEY_LC1_1H
16894.57,14837.90,CI.l(95%).Total.SURVEY_LU1_1U1
21.258535, 8.134952,CI.l(95%).Total.SURVEY_LU1_1U2
1348.754,1331.682,CI.l(95%).Total.SURVEY_LU1_1U3
12783.41, 6491.05,CI.l(95%).Total.SURVEY_LU1_1U4
166.2743,140.1522,CI.l(95%).Total.SURVEY_LC1_2A1
283.0718,618.3267,CI.l(95%).Total.SURVEY_LC1_2A2
26.49516,24.95871,CI.l(95%).Total.SURVEY_LC1_2A3
 164.2216,3071.7808,CI.l(95%).Total.SURVEY_LC1_2B1
 0.00000,64.74262,CI.l(95%).Total.SURVEY_LC1_2B2
  4.184316,677.022852,CI.l(95%).Total.SURVEY_LC1_2B3
 0.00000,41.44882,CI.l(95%).Total.SURVEY_LC1_2B4
  2.881765,340.264236,CI.l(95%).Total.SURVEY_LC1_2B5
 30.69204,448.78631,CI.l(95%).Total.SURVEY_LC1_2B7
156.6184,329.6978,CI.l(95%).Total.SURVEY_LC1_2B8
1179.069,   0.000,CI.l(95%).Total.SURVEY_LC1_2Bx
14812.296, 5286.949,CI.l(95%).Total.SURVEY_LC1_2C1
1437.2523, 301.3075,CI.l(95%).Total.SURVEY_LC1_2C2
2166.2009, 636.7712,CI.l(95%).Total.SURVEY_LC1_2C3
1775.880,1317.143,CI.l(95%).Total.SURVEY_LC1_2D1
2576.9926, 811.7333,CI.l(95%).Total.SURVEY_LC1_2D2
4.275766,0.000000,CI.l(95%).Total.SURVEY_LC1_2Dx
 967.7357,1236.1024,CI.l(95%).Total.SURVEY_LC1_2E1
1353.167,3513.517,CI.l(95%).Total.SURVEY_LC1_2E2
 329.2397,1072.1496,CI.l(95%).Total.SURVEY_LC1_2E3
320.5944, 41.9577,CI.l(95%).Total.SURVEY_LC1_2F1
20.887984, 3.946122,CI.l(95%).Total.SURVEY_LC1_2F2
825.2651,549.8420,CI.l(95%).Total.SURVEY_LC1_2F4
160.96476, 11.09679,CI.l(95%).Total.SURVEY_LC1_2G1
180.15248, 57.73778,CI.l(95%).Total.SURVEY_LC1_2G2
0.000000,4.001862,CI.l(95%).Total.SURVEY_LC1_2G3
12.24051, 0.00000,CI.l(95%).Total.SURVEY_LC1_2G4
144.84047, 12.40987,CI.l(95%).Total.SURVEY_LC1_2H1
21.4641, 0.0000,CI.l(95%).Total.SURVEY_LC1_2H2
 3745.29,10635.74,CI.l(95%).Total.SURVEY_LU1_2U11
12742.047, 3893.707,CI.l(95%).Total.SURVEY_LU1_2U12
70.97306,15.21348,CI.l(95%).Total.SURVEY_LU1_2U13
16.179979, 4.251491,CI.l(95%).Total.SURVEY_LU1_2U14
0.11855998,0.06745931,CI.l(95%).Total.SURVEY_LU1_2U15
0.1162826,7.6810128,CI.l(95%).Total.SURVEY_LU1_2U21
11.6960596, 0.4539389,CI.l(95%).Total.SURVEY_LU1_2U22
307.0949,614.7666,CI.l(95%).Total.SURVEY_LU1_2U31
12.92551,23.76070,CI.l(95%).Total.SURVEY_LU1_2U32
3.798176,5.461763,CI.l(95%).Total.SURVEY_LU1_2U33
5.2489693,0.7137449,CI.l(95%).Total.SURVEY_LU1_2U34
80.797567, 7.885169,CI.l(95%).Total.SURVEY_LU1_2U35
115.82491, 35.77902,CI.l(95%).Total.SURVEY_LU1_2U36
506.3921,406.4285,CI.l(95%).Total.SURVEY_LU1_2U37
65.83578,67.86331,CI.l(95%).Total.SURVEY_LU1_2U41
12654.427, 6390.067,CI.l(95%).Total.SURVEY_LU1_2U42
143.663,130.822,CI.l(95%).Total.SURVEY_LC1_3A11
-20.61964,  0.00000,CI.l(95%).Total.SURVEY_LC1_3A12
 0.000000,-7.312847,CI.l(95%).Total.SURVEY_LC1_3A13
162.2289,148.4564,CI.l(95%).Total.SURVEY_LC1_3A21
 80.92087,419.11597,CI.l(95%).Total.SURVEY_LC1_3A22
26.49516,24.95871,CI.l(95%).Total.SURVEY_LC1_3A30
 -7.46592,395.77939,CI.l(95%).Total.SURVEY_LC1_3B11
0.0000000,0.8218428,CI.l(95%).Total.SURVEY_LC1_3B12
  0.0000,130.1777,CI.l(95%).Total.SURVEY_LC1_3B13
0.00000000,0.05876247,CI.l(95%).Total.SURVEY_LC1_3B14
 0.00000,20.43609,CI.l(95%).Total.SURVEY_LC1_3B15
 153.3291,2137.6761,CI.l(95%).Total.SURVEY_LC1_3B16
 0.000000,-3.356088,CI.l(95%).Total.SURVEY_LC1_3B18
  0.00000,-11.06326,CI.l(95%).Total.SURVEY_LC1_3B19
 0.00000,30.60759,CI.l(95%).Total.SURVEY_LC1_3B21
 0.000000,-5.442319,CI.l(95%).Total.SURVEY_LC1_3B22
  0.0000,207.5338,CI.l(95%).Total.SURVEY_LC1_3B31
8.084512,2.289544,CI.l(95%).Total.SURVEY_LC1_3B32
 -3.900196,290.045298,CI.l(95%).Total.SURVEY_LC1_3B33
 0.000000,-3.519823,CI.l(95%).Total.SURVEY_LC1_3B36
0.000000,1.954814,CI.l(95%).Total.SURVEY_LC1_3B37
0.0000000,0.8787518,CI.l(95%).Total.SURVEY_LC1_3B41
 0.00000,27.05166,CI.l(95%).Total.SURVEY_LC1_3B43
 0.00000,25.15609,CI.l(95%).Total.SURVEY_LC1_3B51
 0.00000,46.78328,CI.l(95%).Total.SURVEY_LC1_3B52
0.000000,6.485307,CI.l(95%).Total.SURVEY_LC1_3B53
  2.881765,173.486577,CI.l(95%).Total.SURVEY_LC1_3B55
12.17514,53.87637,CI.l(95%).Total.SURVEY_LC1_3B71
0.000000,2.993037,CI.l(95%).Total.SURVEY_LC1_3B72
8.343541,3.445175,CI.l(95%).Total.SURVEY_LC1_3B73
  4.061215,106.817016,CI.l(95%).Total.SURVEY_LC1_3B74
  1.434293,148.722450,CI.l(95%).Total.SURVEY_LC1_3B75
0.000000,4.035446,CI.l(95%).Total.SURVEY_LC1_3B77
121.2475,125.1704,CI.l(95%).Total.SURVEY_LC1_3B81
 17.2498,121.8332,CI.l(95%).Total.SURVEY_LC1_3B82
 4.293837,-0.353679,CI.l(95%).Total.SURVEY_LC1_3B83
 0.000000,-6.895975,CI.l(95%).Total.SURVEY_LC1_3B84
1065.921,   0.000,CI.l(95%).Total.SURVEY_LC1_3Bx1
80.15505, 0.00000,CI.l(95%).Total.SURVEY_LC1_3Bx2
14812.296, 5286.949,CI.l(95%).Total.SURVEY_LC1_3C10
252.820811,  7.852641,CI.l(95%).Total.SURVEY_LC1_3C21
587.4558,218.7190,CI.l(95%).Total.SURVEY_LC1_3C22
59.057513,-4.179286,CI.l(95%).Total.SURVEY_LC1_3C23
242.2971,  0.0000,CI.l(95%).Total.SURVEY_LC1_3C2x
168.62741, 36.48025,CI.l(95%).Total.SURVEY_LC1_3C31
131.8422,106.0451,CI.l(95%).Total.SURVEY_LC1_3C32
816.4366,337.8500,CI.l(95%).Total.SURVEY_LC1_3C33
644.0619,  0.0000,CI.l(95%).Total.SURVEY_LC1_3C3x
1775.880,1317.143,CI.l(95%).Total.SURVEY_LC1_3D10
2576.9926, 811.7333,CI.l(95%).Total.SURVEY_LC1_3D20
4.275766,0.000000,CI.l(95%).Total.SURVEY_LC1_3Dxx
 967.7357,1236.1024,CI.l(95%).Total.SURVEY_LC1_3E10
1353.167,3513.517,CI.l(95%).Total.SURVEY_LC1_3E20
 329.2397,1072.1496,CI.l(95%).Total.SURVEY_LC1_3E30
320.5944, 41.9577,CI.l(95%).Total.SURVEY_LC1_3F10
20.887984, 3.946122,CI.l(95%).Total.SURVEY_LC1_3F20
825.2651,549.8420,CI.l(95%).Total.SURVEY_LC1_3F40
160.96476, 11.09679,CI.l(95%).Total.SURVEY_LC1_3G11
180.15248, 57.73778,CI.l(95%).Total.SURVEY_LC1_3G21
0.000000,4.001862,CI.l(95%).Total.SURVEY_LC1_3G30
12.24051, 0.00000,CI.l(95%).Total.SURVEY_LC1_3G40
144.84047, 12.40987,CI.l(95%).Total.SURVEY_LC1_3H11
13.46038, 0.00000,CI.l(95%).Total.SURVEY_LC1_3H21
8.003723,0.000000,CI.l(95%).Total.SURVEY_LC1_3H22
3611.177,9954.806,CI.l(95%).Total.SURVEY_LU1_3U111
 12.39677,345.70513,CI.l(95%).Total.SURVEY_LU1_3U112
 86.90117,121.13697,CI.l(95%).Total.SURVEY_LU1_3U113
12742.047, 3893.707,CI.l(95%).Total.SURVEY_LU1_3U120
70.97306,15.21348,CI.l(95%).Total.SURVEY_LU1_3U130
16.179979, 4.251491,CI.l(95%).Total.SURVEY_LU1_3U140
