No,Yes,variable
  0.0000,113.2439,Total.SURVEY_LU1_2U34
  8.09015,337.28357,Total.SURVEY_LU1_2U35
  0.0000,249.4273,Total.SURVEY_LU1_2U36
   0.000,4261.846,Total.SURVEY_LU1_2U37
  3.505551,701.548704,Total.SURVEY_LU1_2U41
   24.47596,12024.82335,Total.SURVEY_LU1_2U42
   0.000,2010.152,Total.SURVEY_LC1_3A11
 0.00000,44.91817,Total.SURVEY_LC1_3A12
  0.0000,129.1489,Total.SURVEY_LC1_3A13
   0.000,1365.032,Total.SURVEY_LC1_3A21
   0.000,2969.766,Total.SURVEY_LC1_3A22
  0.0000,253.5674,Total.SURVEY_LC1_3A30
   0.000,5946.075,Total.SURVEY_LC1_3B11
  0.0000,539.8839,Total.SURVEY_LC1_3B12
   0.000,1105.996,Total.SURVEY_LC1_3B13
  0.0000,321.1827,Total.SURVEY_LC1_3B14
  0.0000,308.8508,Total.SURVEY_LC1_3B15
    0.0,10730.6,Total.SURVEY_LC1_3B16
  0.0000,133.6597,Total.SURVEY_LC1_3B18
 0.00000,31.11166,Total.SURVEY_LC1_3B19
  0.000,241.548,Total.SURVEY_LC1_3B21
  0.0000,104.5047,Total.SURVEY_LC1_3B22
 0.00000,23.59391,Total.SURVEY_LC1_3B23
   0.000,5208.593,Total.SURVEY_LC1_3B31
   0.000,1761.929,Total.SURVEY_LC1_3B32
  0.0000,497.2257,Total.SURVEY_LC1_3B33
 0.00000,16.12602,Total.SURVEY_LC1_3B35
 0.00000,12.58461,Total.SURVEY_LC1_3B37
 0.00000,37.31267,Total.SURVEY_LC1_3B41
 0.00000,47.23262,Total.SURVEY_LC1_3B42
  0.0000,231.6667,Total.SURVEY_LC1_3B43
0.000000,9.003842,Total.SURVEY_LC1_3B44
 0.00000,10.20829,Total.SURVEY_LC1_3B45
 0.00000,36.55739,Total.SURVEY_LC1_3B51
   0.000,2587.226,Total.SURVEY_LC1_3B52
  0.0000,153.1385,Total.SURVEY_LC1_3B53
 0.00000,71.37126,Total.SURVEY_LC1_3B54
  0.0000,275.1228,Total.SURVEY_LC1_3B55
  0.000,628.432,Total.SURVEY_LC1_3B71
 0.00000,92.63716,Total.SURVEY_LC1_3B72
 0.00000,78.25105,Total.SURVEY_LC1_3B73
  0.0000,134.5715,Total.SURVEY_LC1_3B74
  0.0000,705.2795,Total.SURVEY_LC1_3B75
  0.000,700.622,Total.SURVEY_LC1_3B82
 0.00000,19.69157,Total.SURVEY_LC1_3B83
 0.00000,17.02945,Total.SURVEY_LC1_3B84
40691.79,    0.00,Total.SURVEY_LC1_3Bx1
3034.841,   0.000,Total.SURVEY_LC1_3Bx2
    0.00,49436.57,Total.SURVEY_LC1_3C10
15.14567, 0.00000,Total.SURVEY_LC1_3C1x
   0.000,4890.706,Total.SURVEY_LC1_3C21
  0.0000,249.3137,Total.SURVEY_LC1_3C22
   0.000,1160.385,Total.SURVEY_LC1_3C23
6383.685,   0.000,Total.SURVEY_LC1_3C2x
   0.000,1553.496,Total.SURVEY_LC1_3C31
 0.00000,23.01299,Total.SURVEY_LC1_3C32
   0.000,2384.382,Total.SURVEY_LC1_3C33
17647.02,    0.00,Total.SURVEY_LC1_3C3x
   0.000,3392.517,Total.SURVEY_LC1_3D10
4.019692,0.000000,Total.SURVEY_LC1_3D1x
   0.000,3188.802,Total.SURVEY_LC1_3D20
    0.00,10139.28,Total.SURVEY_LC1_3E10
    0.00,35156.08,Total.SURVEY_LC1_3E20
   0.000,5187.527,Total.SURVEY_LC1_3E30
5.519323,0.000000,Total.SURVEY_LC1_3E3x
  0.0000,309.9705,Total.SURVEY_LC1_3F10
 0.00000,84.79405,Total.SURVEY_LC1_3F20
0.000000,7.996292,Total.SURVEY_LC1_3F30
   0.000,6946.946,Total.SURVEY_LC1_3F40
4.236936,0.000000,Total.SURVEY_LC1_3F4x
   0.000,1814.258,Total.SURVEY_LC1_3G11
0.000000,4.594739,Total.SURVEY_LC1_3G12
   0.000,1808.326,Total.SURVEY_LC1_3G21
   0.000,3277.226,Total.SURVEY_LC1_3H11
0.000000,4.151084,Total.SURVEY_LC1_3H12
43050.05,82352.98,Total.SURVEY_LU1_3U111
   5.236976,3781.874554,Total.SURVEY_LU1_3U112
655.8416,292.4830,Total.SURVEY_LU1_3U113
24029.16,59565.00,Total.SURVEY_LU1_3U120
   0.00,1695.85,Total.SURVEY_LU1_3U130
  9.904207,260.845225,Total.SURVEY_LU1_3U140
 0.00000,15.16919,Total.SURVEY_LU1_3U150
  0.0000,176.8459,Total.SURVEY_LU1_3U210
 0.00000,10.66856,Total.SURVEY_LU1_3U221
0.000000,3.968412,Total.SURVEY_LU1_3U222
 0.00000,31.65584,Total.SURVEY_LU1_3U223
 0.00000,27.22137,Total.SURVEY_LU1_3U224
0.000000,8.673999,Total.SURVEY_LU1_3U225
 0.00000,35.31626,Total.SURVEY_LU1_3U226
 0.00000,20.07929,Total.SURVEY_LU1_3U227
 0.00000,82.02184,Total.SURVEY_LU1_3U311
   0.000,2939.066,Total.SURVEY_LU1_3U312
   0.00,1083.46,Total.SURVEY_LU1_3U313
 0.00000,32.30838,Total.SURVEY_LU1_3U314
  0.0000,137.0603,Total.SURVEY_LU1_3U317
 0.00000,85.76663,Total.SURVEY_LU1_3U318
 0.00000,36.82159,Total.SURVEY_LU1_3U319
  0.0000,115.7358,Total.SURVEY_LU1_3U321
 0.00000,13.48636,Total.SURVEY_LU1_3U322
  0.0000,119.2011,Total.SURVEY_LU1_3U330
  0.0000,113.2439,Total.SURVEY_LU1_3U341
  8.09015,337.28357,Total.SURVEY_LU1_3U350
  0.0000,183.7576,Total.SURVEY_LU1_3U361
 0.00000,65.66968,Total.SURVEY_LU1_3U362
   0.000,4261.846,Total.SURVEY_LU1_3U370
  0.0000,155.2938,Total.SURVEY_LU1_3U411
0.000000,4.189903,Total.SURVEY_LU1_3U412
 0.00000,11.93276,Total.SURVEY_LU1_3U413
 0.00000,50.97434,Total.SURVEY_LU1_3U414
  3.505551,479.157864,Total.SURVEY_LU1_3U415
   24.47596,12024.82335,Total.SURVEY_LU1_3U420
 67778.17,161526.79,Total.settlement0
   8.09015,9084.94847,Total.settlement1
0.0004245784,0.4767863542,Total.settl_pc
 45098.31,112553.16,Total.fao_class_name0
22626.29,54895.01,Total.fao_class_name1
  61.66926,1674.51587,Total.fao_class_name2
   0.000,1489.046,Total.fao_class_name3
 67778.17,165649.94,Total.lue0
   8.09015,4961.80061,Total.lue1
 67776.36,165391.53,Total.lud0
   9.904207,5220.202125,Total.lud1
3028.609,2951.377,SE.Total.area
  0.0000,179.7621,SE.Total.SURVEY_LC1_1A
470.7583,427.1517,SE.Total.SURVEY_LC1_1B
2991.911,2952.319,SE.Total.SURVEY_LC1_1C
  0.0000,197.8053,SE.Total.SURVEY_LC1_1D
  2.882372,780.800270,SE.Total.SURVEY_LC1_1E
  0.0000,232.3331,SE.Total.SURVEY_LC1_1F
 0.00000,45.37182,SE.Total.SURVEY_LC1_1G
  0.0000,109.0334,SE.Total.SURVEY_LC1_1H
3028.599,2957.329,SE.Total.SURVEY_LU1_1U1
 0.00000,19.72721,SE.Total.SURVEY_LU1_1U2
  0.0000,188.7553,SE.Total.SURVEY_LU1_1U3
  8.749995,269.929399,SE.Total.SURVEY_LU1_1U4
  0.0000,148.9179,SE.Total.SURVEY_LC1_2A1
  0.0000,192.7857,SE.Total.SURVEY_LC1_2A2
 0.00000,35.01255,SE.Total.SURVEY_LC1_2A3
  0.00,352.12,SE.Total.SURVEY_LC1_2B1
 0.00000,53.37239,SE.Total.SURVEY_LC1_2B2
  0.00,234.79,SE.Total.SURVEY_LC1_2B3
 0.00000,45.44386,SE.Total.SURVEY_LC1_2B4
  0.0000,159.7449,SE.Total.SURVEY_LC1_2B5
  0.0000,116.4097,SE.Total.SURVEY_LC1_2B7
 0.00000,94.94218,SE.Total.SURVEY_LC1_2B8
470.7583,  0.0000,SE.Total.SURVEY_LC1_2Bx
  12.69924,3068.40667,SE.Total.SURVEY_LC1_2C1
1756.053,1743.087,SE.Total.SURVEY_LC1_2C2
2643.705,1596.644,SE.Total.SURVEY_LC1_2C3
  0.0000,146.7932,SE.Total.SURVEY_LC1_2D1
  0.0000,135.7918,SE.Total.SURVEY_LC1_2D2
  0.0000,670.2638,SE.Total.SURVEY_LC1_2E1
  0.0000,473.1135,SE.Total.SURVEY_LC1_2E2
  2.882372,193.237005,SE.Total.SURVEY_LC1_2E3
 0.00000,32.90971,SE.Total.SURVEY_LC1_2F1
0.00000,9.11698,SE.Total.SURVEY_LC1_2F2
0.000000,5.654232,SE.Total.SURVEY_LC1_2F3
  0.0000,229.7601,SE.Total.SURVEY_LC1_2F4
 0.00000,24.49207,SE.Total.SURVEY_LC1_2G1
 0.00000,43.44819,SE.Total.SURVEY_LC1_2G2
  0.0000,109.0334,SE.Total.SURVEY_LC1_2H1
470.7583,822.3081,SE.Total.SURVEY_LU1_2U11
2991.897,2952.070,SE.Total.SURVEY_LU1_2U12
 0.00000,24.08789,SE.Total.SURVEY_LU1_2U13
 7.828419,22.889332,SE.Total.SURVEY_LU1_2U14
0,0,SE.Total.SURVEY_LU1_2U15
0.000000,8.533655,SE.Total.SURVEY_LU1_2U21
 0.00000,17.78594,SE.Total.SURVEY_LU1_2U22
  0.0000,175.6089,SE.Total.SURVEY_LU1_2U31
0.00000,4.74072,SE.Total.SURVEY_LU1_2U32
 0.00000,21.34687,SE.Total.SURVEY_LU1_2U33
 0.00000,42.60555,SE.Total.SURVEY_LU1_2U34
 0.00000,77.97275,SE.Total.SURVEY_LU1_2U35
 0.00000,14.82072,SE.Total.SURVEY_LU1_2U36
  0.0000,161.9888,SE.Total.SURVEY_LU1_2U37
 0.00000,80.60381,SE.Total.SURVEY_LU1_2U41
  8.749995,257.929467,SE.Total.SURVEY_LU1_2U42
  0.0000,143.7895,SE.Total.SURVEY_LC1_3A11
 0.00000,17.02351,SE.Total.SURVEY_LC1_3A12
 0.00000,47.93255,SE.Total.SURVEY_LC1_3A13
  0.0000,125.6733,SE.Total.SURVEY_LC1_3A21
  0.0000,172.1486,SE.Total.SURVEY_LC1_3A22
 0.00000,35.01255,SE.Total.SURVEY_LC1_3A30
  0.0000,211.4019,SE.Total.SURVEY_LC1_3B11
 0.00000,62.88755,SE.Total.SURVEY_LC1_3B12
 0.00000,87.50564,SE.Total.SURVEY_LC1_3B13
 0.00000,54.65131,SE.Total.SURVEY_LC1_3B14
 0.00000,55.77965,SE.Total.SURVEY_LC1_3B15
  0.0000,280.9671,SE.Total.SURVEY_LC1_3B16
 0.0000,35.3619,SE.Total.SURVEY_LC1_3B18
 0.00000,15.72668,SE.Total.SURVEY_LC1_3B19
 0.00000,43.17223,SE.Total.SURVEY_LC1_3B21
 0.00000,29.21967,SE.Total.SURVEY_LC1_3B22
 0.00000,11.57786,SE.Total.SURVEY_LC1_3B23
  0.0000,200.7692,SE.Total.SURVEY_LC1_3B31
  0.0000,107.2689,SE.Total.SURVEY_LC1_3B32
 0.00000,72.42516,SE.Total.SURVEY_LC1_3B33
0.000000,9.765932,SE.Total.SURVEY_LC1_3B35
0.000000,1.568218,SE.Total.SURVEY_LC1_3B37
 0.00000,23.50342,SE.Total.SURVEY_LC1_3B41
 0.00000,11.74026,SE.Total.SURVEY_LC1_3B42
 0.00000,36.87107,SE.Total.SURVEY_LC1_3B43
0.000000,2.173926,SE.Total.SURVEY_LC1_3B44
0.000000,3.359599,SE.Total.SURVEY_LC1_3B45
0.000000,7.346775,SE.Total.SURVEY_LC1_3B51
  0.0000,144.7292,SE.Total.SURVEY_LC1_3B52
 0.00000,33.77309,SE.Total.SURVEY_LC1_3B53
 0.00000,32.23742,SE.Total.SURVEY_LC1_3B54
 0.00000,51.48036,SE.Total.SURVEY_LC1_3B55
 0.00000,71.33042,SE.Total.SURVEY_LC1_3B71
 0.00000,37.53957,SE.Total.SURVEY_LC1_3B72
 0.00000,16.45582,SE.Total.SURVEY_LC1_3B73
 0.00000,31.31856,SE.Total.SURVEY_LC1_3B74
 0.00000,86.32543,SE.Total.SURVEY_LC1_3B75
 0.00000,94.49903,SE.Total.SURVEY_LC1_3B82
0.000000,5.990058,SE.Total.SURVEY_LC1_3B83
0.000000,6.933217,SE.Total.SURVEY_LC1_3B84
432.9933,  0.0000,SE.Total.SURVEY_LC1_3Bx1
193.9353,  0.0000,SE.Total.SURVEY_LC1_3Bx2
   0.000,3068.407,SE.Total.SURVEY_LC1_3C10
12.69924, 0.00000,SE.Total.SURVEY_LC1_3C1x
   0.000,1484.267,SE.Total.SURVEY_LC1_3C21
  0.0000,120.7748,SE.Total.SURVEY_LC1_3C22
   0.000,1015.834,SE.Total.SURVEY_LC1_3C23
1756.053,   0.000,SE.Total.SURVEY_LC1_3C2x
   0.000,1227.938,SE.Total.SURVEY_LC1_3C31
0.000000,8.270282,SE.Total.SURVEY_LC1_3C32
   0.000,1136.606,SE.Total.SURVEY_LC1_3C33
2643.705,   0.000,SE.Total.SURVEY_LC1_3C3x
  0.0000,146.7932,SE.Total.SURVEY_LC1_3D10
0,0,SE.Total.SURVEY_LC1_3D1x
  0.0000,135.7918,SE.Total.SURVEY_LC1_3D20
  0.0000,670.2638,SE.Total.SURVEY_LC1_3E10
  0.0000,473.1135,SE.Total.SURVEY_LC1_3E20
  0.000,193.237,SE.Total.SURVEY_LC1_3E30
2.882372,0.000000,SE.Total.SURVEY_LC1_3E3x
 0.00000,32.90971,SE.Total.SURVEY_LC1_3F10
0.00000,9.11698,SE.Total.SURVEY_LC1_3F20
0.000000,5.654232,SE.Total.SURVEY_LC1_3F30
  0.0000,229.7601,SE.Total.SURVEY_LC1_3F40
0,0,SE.Total.SURVEY_LC1_3F4x
 0.00000,24.49207,SE.Total.SURVEY_LC1_3G11
0,0,SE.Total.SURVEY_LC1_3G12
 0.00000,43.44819,SE.Total.SURVEY_LC1_3G21
  0.0000,109.0334,SE.Total.SURVEY_LC1_3H11
0,0,SE.Total.SURVEY_LC1_3H12
464.3446,828.9766,SE.Total.SURVEY_LU1_3U111
  2.437793,179.042364,SE.Total.SURVEY_LU1_3U112
88.97794,51.24906,SE.Total.SURVEY_LU1_3U113
2991.897,2952.070,SE.Total.SURVEY_LU1_3U120
 0.00000,24.08789,SE.Total.SURVEY_LU1_3U130
 7.828419,22.889332,SE.Total.SURVEY_LU1_3U140
0,0,SE.Total.SURVEY_LU1_3U150
0.000000,8.533655,SE.Total.SURVEY_LU1_3U210
0.000000,2.967838,SE.Total.SURVEY_LU1_3U221
0,0,SE.Total.SURVEY_LU1_3U222
0.00000,6.51874,SE.Total.SURVEY_LU1_3U223
 0.00000,12.11126,SE.Total.SURVEY_LU1_3U224
0,0,SE.Total.SURVEY_LU1_3U225
 0.00000,11.32214,SE.Total.SURVEY_LU1_3U226
0.000000,1.445263,SE.Total.SURVEY_LU1_3U227
 0.00000,16.32552,SE.Total.SURVEY_LU1_3U311
  0.0000,168.3533,SE.Total.SURVEY_LU1_3U312
 0.00000,34.22472,SE.Total.SURVEY_LU1_3U313
 0.00000,12.86688,SE.Total.SURVEY_LU1_3U314
 0.00000,41.44053,SE.Total.SURVEY_LU1_3U317
 0.00000,17.40476,SE.Total.SURVEY_LU1_3U318
0.000000,3.152336,SE.Total.SURVEY_LU1_3U319
0.000000,4.190014,SE.Total.SURVEY_LU1_3U321
0.000000,2.217703,SE.Total.SURVEY_LU1_3U322
 0.00000,21.34687,SE.Total.SURVEY_LU1_3U330
 0.00000,42.60555,SE.Total.SURVEY_LU1_3U341
 0.00000,77.97275,SE.Total.SURVEY_LU1_3U350
 0.00000,14.58074,SE.Total.SURVEY_LU1_3U361
0.000000,2.663694,SE.Total.SURVEY_LU1_3U362
  0.0000,161.9888,SE.Total.SURVEY_LU1_3U370
 0.00000,37.40937,SE.Total.SURVEY_LU1_3U411
0,0,SE.Total.SURVEY_LU1_3U412
0.000000,5.245534,SE.Total.SURVEY_LU1_3U413
0.000000,2.898153,SE.Total.SURVEY_LU1_3U414
 0.00000,71.16435,SE.Total.SURVEY_LU1_3U415
  8.749995,257.929467,SE.Total.SURVEY_LU1_3U420
3028.609,2953.668,SE.Total.settlement0
  0.0000,180.0199,SE.Total.settlement1
0.000000000,0.009447607,SE.Total.settl_pc
 515.4789,1403.8535,SE.Total.fao_class_name0
2991.618,3032.722,SE.Total.fao_class_name1
 20.53084,145.31920,SE.Total.fao_class_name2
  0.00,111.49,SE.Total.fao_class_name3
3028.609,2954.151,SE.Total.lue0
  0.0000,164.4179,SE.Total.lue1
3028.604,2955.425,SE.Total.lud0
  7.828419,178.587779,SE.Total.lud1
 61850.3,164827.1,CI.l(95%).Total.area
   0.000,6420.257,CI.l(95%).Total.SURVEY_LC1_1A
42803.96,31981.62,CI.l(95%).Total.SURVEY_LC1_1B
18181.82,53911.42,CI.l(95%).Total.SURVEY_LC1_1C
   4.019692,6193.627576,CI.l(95%).Total.SURVEY_LC1_1D
   -0.1300232,48952.5474074,CI.l(95%).Total.SURVEY_LC1_1E
   4.236936,6894.342749,CI.l(95%).Total.SURVEY_LC1_1F
   0.000,3538.252,CI.l(95%).Total.SURVEY_LC1_1G
   0.000,3067.676,CI.l(95%).Total.SURVEY_LC1_1H
 61814.25,142167.95,CI.l(95%).Total.SURVEY_LU1_1U1
  0.0000,275.7649,CI.l(95%).Total.SURVEY_LU1_1U2
   8.09015,9236.77443,CI.l(95%).Total.SURVEY_LU1_1U3
   10.83184,12197.32015,CI.l(95%).Total.SURVEY_LU1_1U4
   0.000,1892.345,CI.l(95%).Total.SURVEY_LC1_2A1
   0.000,3956.945,CI.l(95%).Total.SURVEY_LC1_2A2
  0.0000,184.9441,CI.l(95%).Total.SURVEY_LC1_2A3
    0.00,18427.22,CI.l(95%).Total.SURVEY_LC1_2B1
  0.0000,265.0386,CI.l(95%).Total.SURVEY_LC1_2B2
   0.000,7036.279,CI.l(95%).Total.SURVEY_LC1_2B3
  0.0000,246.3558,CI.l(95%).Total.SURVEY_LC1_2B4
   0.000,2810.322,CI.l(95%).Total.SURVEY_LC1_2B5
   0.000,1411.012,CI.l(95%).Total.SURVEY_LC1_2B7
  0.0000,551.2597,CI.l(95%).Total.SURVEY_LC1_2B8
42803.96,    0.00,CI.l(95%).Total.SURVEY_LC1_2Bx
   -9.744379,43422.598516,CI.l(95%).Total.SURVEY_LC1_2C1
2941.884,2884.017,CI.l(95%).Total.SURVEY_LC1_2C2
12465.4585,  831.5265,CI.l(95%).Total.SURVEY_LC1_2C3
   4.019692,3104.807533,CI.l(95%).Total.SURVEY_LC1_2D1
   0.000,2922.655,CI.l(95%).Total.SURVEY_LC1_2D2
   0.000,8825.585,CI.l(95%).Total.SURVEY_LC1_2E1
    0.0,34228.8,CI.l(95%).Total.SURVEY_LC1_2E2
  -0.1300232,4808.7896463,CI.l(95%).Total.SURVEY_LC1_2E3
  0.0000,245.4687,CI.l(95%).Total.SURVEY_LC1_2F1
 0.0000,66.9251,CI.l(95%).Total.SURVEY_LC1_2F2
 0.0000,-3.0858,CI.l(95%).Total.SURVEY_LC1_2F3
   4.236936,6496.624884,CI.l(95%).Total.SURVEY_LC1_2F4
   0.000,1770.849,CI.l(95%).Total.SURVEY_LC1_2G1
   0.000,1723.169,CI.l(95%).Total.SURVEY_LC1_2G2
   0.000,3067.676,CI.l(95%).Total.SURVEY_LC1_2H1
42788.46,84815.64,CI.l(95%).Total.SURVEY_LU1_2U11
18165.15,53779.05,CI.l(95%).Total.SURVEY_LU1_2U12
   0.000,1648.638,CI.l(95%).Total.SURVEY_LU1_2U13
 -5.439212,215.982958,CI.l(95%).Total.SURVEY_LU1_2U14
 0.00000,15.16919,CI.l(95%).Total.SURVEY_LU1_2U15
  0.0000,160.1202,CI.l(95%).Total.SURVEY_LU1_2U21
  0.0000,102.7239,CI.l(95%).Total.SURVEY_LU1_2U22
   0.000,4052.317,CI.l(95%).Total.SURVEY_LU1_2U31
  0.0000,119.9305,CI.l(95%).Total.SURVEY_LU1_2U32
 0.00000,77.36198,CI.l(95%).Total.SURVEY_LU1_2U33
 0.00000,29.73857,CI.l(95%).Total.SURVEY_LU1_2U34
  8.09015,184.45979,CI.l(95%).Total.SURVEY_LU1_2U35
  0.0000,220.3792,CI.l(95%).Total.SURVEY_LU1_2U36
   0.000,3944.354,CI.l(95%).Total.SURVEY_LU1_2U37
  3.505551,543.568144,CI.l(95%).Total.SURVEY_LU1_2U41
    7.326289,11519.290885,CI.l(95%).Total.SURVEY_LU1_2U42
   0.000,1728.329,CI.l(95%).Total.SURVEY_LC1_3A11
 0.0000,11.5527,CI.l(95%).Total.SURVEY_LC1_3A12
 0.00000,35.20279,CI.l(95%).Total.SURVEY_LC1_3A13
   0.000,1118.717,CI.l(95%).Total.SURVEY_LC1_3A21
   0.000,2632.361,CI.l(95%).Total.SURVEY_LC1_3A22
  0.0000,184.9441,CI.l(95%).Total.SURVEY_LC1_3A30
   0.000,5531.735,CI.l(95%).Total.SURVEY_LC1_3B11
  0.0000,416.6266,CI.l(95%).Total.SURVEY_LC1_3B12
  0.0000,934.4881,CI.l(95%).Total.SURVEY_LC1_3B13
  0.0000,214.0681,CI.l(95%).Total.SURVEY_LC1_3B14
  0.0000,199.5246,CI.l(95%).Total.SURVEY_LC1_3B15
    0.00,10179.91,CI.l(95%).Total.SURVEY_LC1_3B16
 0.00000,64.35167,CI.l(95%).Total.SURVEY_LC1_3B18
0.0000000,0.2879343,CI.l(95%).Total.SURVEY_LC1_3B19
  0.000,156.932,CI.l(95%).Total.SURVEY_LC1_3B21
 0.00000,47.23517,CI.l(95%).Total.SURVEY_LC1_3B22
0.0000000,0.9017155,CI.l(95%).Total.SURVEY_LC1_3B23
   0.000,4815.092,CI.l(95%).Total.SURVEY_LC1_3B31
   0.000,1551.686,CI.l(95%).Total.SURVEY_LC1_3B32
  0.000,355.275,CI.l(95%).Total.SURVEY_LC1_3B33
 0.000000,-3.014856,CI.l(95%).Total.SURVEY_LC1_3B35
0.000000,9.510955,CI.l(95%).Total.SURVEY_LC1_3B37
 0.000000,-8.753186,CI.l(95%).Total.SURVEY_LC1_3B41
 0.00000,24.22212,CI.l(95%).Total.SURVEY_LC1_3B42
  0.0000,159.4008,CI.l(95%).Total.SURVEY_LC1_3B43
0.000000,4.743026,CI.l(95%).Total.SURVEY_LC1_3B44
0.000000,3.623603,CI.l(95%).Total.SURVEY_LC1_3B45
 0.00000,22.15798,CI.l(95%).Total.SURVEY_LC1_3B51
   0.000,2303.562,CI.l(95%).Total.SURVEY_LC1_3B52
 0.00000,86.94445,CI.l(95%).Total.SURVEY_LC1_3B53
0.000000,8.187085,CI.l(95%).Total.SURVEY_LC1_3B54
  0.0000,174.2231,CI.l(95%).Total.SURVEY_LC1_3B55
  0.0000,488.6269,CI.l(95%).Total.SURVEY_LC1_3B71
 0.00000,19.06097,CI.l(95%).Total.SURVEY_LC1_3B72
 0.00000,45.99823,CI.l(95%).Total.SURVEY_LC1_3B73
 0.00000,73.18822,CI.l(95%).Total.SURVEY_LC1_3B74
  0.0000,536.0847,CI.l(95%).Total.SURVEY_LC1_3B75
  0.0000,515.4073,CI.l(95%).Total.SURVEY_LC1_3B82
0.000000,7.951269,CI.l(95%).Total.SURVEY_LC1_3B83
0.000000,3.440589,CI.l(95%).Total.SURVEY_LC1_3B84
39843.14,    0.00,CI.l(95%).Total.SURVEY_LC1_3Bx1
2654.735,   0.000,CI.l(95%).Total.SURVEY_LC1_3Bx2
    0.0,43422.6,CI.l(95%).Total.SURVEY_LC1_3C10
-9.744379, 0.000000,CI.l(95%).Total.SURVEY_LC1_3C1x
   0.000,1981.596,CI.l(95%).Total.SURVEY_LC1_3C21
 0.00000,12.59942,CI.l(95%).Total.SURVEY_LC1_3C22
   0.0000,-830.6141,CI.l(95%).Total.SURVEY_LC1_3C23
2941.884,   0.000,CI.l(95%).Total.SURVEY_LC1_3C2x
   0.0000,-853.2186,CI.l(95%).Total.SURVEY_LC1_3C31
0.000000,6.803538,CI.l(95%).Total.SURVEY_LC1_3C32
  0.0000,156.6749,CI.l(95%).Total.SURVEY_LC1_3C33
12465.46,    0.00,CI.l(95%).Total.SURVEY_LC1_3C3x
   0.000,3104.808,CI.l(95%).Total.SURVEY_LC1_3D10
4.019692,0.000000,CI.l(95%).Total.SURVEY_LC1_3D1x
   0.000,2922.655,CI.l(95%).Total.SURVEY_LC1_3D20
   0.000,8825.585,CI.l(95%).Total.SURVEY_LC1_3E10
    0.0,34228.8,CI.l(95%).Total.SURVEY_LC1_3E20
   0.00,4808.79,CI.l(95%).Total.SURVEY_LC1_3E30
-0.1300232, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3E3x
  0.0000,245.4687,CI.l(95%).Total.SURVEY_LC1_3F10
 0.0000,66.9251,CI.l(95%).Total.SURVEY_LC1_3F20
 0.0000,-3.0858,CI.l(95%).Total.SURVEY_LC1_3F30
   0.000,6496.625,CI.l(95%).Total.SURVEY_LC1_3F40
4.236936,0.000000,CI.l(95%).Total.SURVEY_LC1_3F4x
