No,Yes,variable
  0.0000,151.6318,Total.SURVEY_LC1_3A30
   0.000,6772.076,Total.SURVEY_LC1_3B11
  0.0000,127.2733,Total.SURVEY_LC1_3B12
   0.000,1955.053,Total.SURVEY_LC1_3B13
  0.000,160.943,Total.SURVEY_LC1_3B14
  0.0000,315.9936,Total.SURVEY_LC1_3B15
   0.000,8909.882,Total.SURVEY_LC1_3B16
0.000000,3.942056,Total.SURVEY_LC1_3B17
  0.0000,102.1135,Total.SURVEY_LC1_3B18
  0.0000,154.2604,Total.SURVEY_LC1_3B19
  0.0000,125.1787,Total.SURVEY_LC1_3B21
0.00000,4.20967,Total.SURVEY_LC1_3B22
0.000000,8.353868,Total.SURVEY_LC1_3B23
   0.000,4655.129,Total.SURVEY_LC1_3B31
   0.000,1216.911,Total.SURVEY_LC1_3B32
  0.0000,392.3685,Total.SURVEY_LC1_3B33
0.000000,8.995613,Total.SURVEY_LC1_3B36
 0.00000,17.06497,Total.SURVEY_LC1_3B42
  0.0000,136.4865,Total.SURVEY_LC1_3B43
 0.0000,40.1675,Total.SURVEY_LC1_3B44
0.000000,8.096408,Total.SURVEY_LC1_3B51
   0.000,1045.839,Total.SURVEY_LC1_3B52
0.000000,5.976176,Total.SURVEY_LC1_3B53
 0.00000,11.24139,Total.SURVEY_LC1_3B54
  0.0000,163.6841,Total.SURVEY_LC1_3B55
  0.0000,266.1601,Total.SURVEY_LC1_3B71
 0.0000,46.6129,Total.SURVEY_LC1_3B72
  0.0000,170.2345,Total.SURVEY_LC1_3B73
  0.0000,171.8491,Total.SURVEY_LC1_3B74
  0.0000,295.2856,Total.SURVEY_LC1_3B75
  0.0000,606.5859,Total.SURVEY_LC1_3B82
 0.0000,39.0487,Total.SURVEY_LC1_3B83
 0.00000,16.06673,Total.SURVEY_LC1_3B84
10459.85,    0.00,Total.SURVEY_LC1_3Bx1
513.55,  0.00,Total.SURVEY_LC1_3Bx2
344.6595,  0.0000,Total.SURVEY_LC1_3Bxx
    0.00,22889.07,Total.SURVEY_LC1_3C10
  0.0000,115.6394,Total.SURVEY_LC1_3C21
  0.0000,930.9491,Total.SURVEY_LC1_3C22
 0.00000,23.84573,Total.SURVEY_LC1_3C23
7.330234,0.000000,Total.SURVEY_LC1_3C2x
 0.00000,11.03934,Total.SURVEY_LC1_3C31
  0.0000,820.7636,Total.SURVEY_LC1_3C32
  0.0000,567.6813,Total.SURVEY_LC1_3C33
  0.000,895.432,Total.SURVEY_LC1_3D10
  0.000,668.256,Total.SURVEY_LC1_3D20
3.861248,0.000000,Total.SURVEY_LC1_3Dxx
   0.000,1557.104,Total.SURVEY_LC1_3E10
    0.00,11888.96,Total.SURVEY_LC1_3E20
   0.000,2693.625,Total.SURVEY_LC1_3E30
 0.0000,16.4555,Total.SURVEY_LC1_3F20
   0.000,4074.685,Total.SURVEY_LC1_3F40
   0.000,1323.728,Total.SURVEY_LC1_3G11
0.000000,3.934766,Total.SURVEY_LC1_3G12
  0.0000,486.2281,Total.SURVEY_LC1_3G21
   0.000,1043.912,Total.SURVEY_LC1_3H11
11092.82,43276.46,Total.SURVEY_LU1_3U111
  0.0000,924.2712,Total.SURVEY_LU1_3U112
216.9067,482.1521,Total.SURVEY_LU1_3U113
    7.330234,21856.809774,Total.SURVEY_LU1_3U120
  0.0000,407.2639,Total.SURVEY_LU1_3U130
  0.000,114.238,Total.SURVEY_LU1_3U140
 0.00000,15.42003,Total.SURVEY_LU1_3U150
 0.00000,66.04714,Total.SURVEY_LU1_3U210
 0.00000,28.87631,Total.SURVEY_LU1_3U221
 0.00000,20.46171,Total.SURVEY_LU1_3U222
 0.0000,15.8857,Total.SURVEY_LU1_3U223
 0.00000,17.48901,Total.SURVEY_LU1_3U224
 0.00000,25.16768,Total.SURVEY_LU1_3U225
 0.00000,67.07304,Total.SURVEY_LU1_3U226
 0.00000,12.21073,Total.SURVEY_LU1_3U227
  0.0000,168.4759,Total.SURVEY_LU1_3U311
   0.00,1966.67,Total.SURVEY_LU1_3U312
  0.0000,275.5236,Total.SURVEY_LU1_3U313
 0.00000,41.89665,Total.SURVEY_LU1_3U314
0.000000,4.191966,Total.SURVEY_LU1_3U315
  0.0000,133.5956,Total.SURVEY_LU1_3U317
  0.0000,136.6358,Total.SURVEY_LU1_3U318
 0.00000,57.10969,Total.SURVEY_LU1_3U319
  0.0000,179.1696,Total.SURVEY_LU1_3U321
 0.0000,79.8836,Total.SURVEY_LU1_3U322
 0.00000,93.35292,Total.SURVEY_LU1_3U330
 0.00000,97.35723,Total.SURVEY_LU1_3U341
0.000000,3.990744,Total.SURVEY_LU1_3U342
  0.0000,343.9511,Total.SURVEY_LU1_3U350
   0.00,1160.84,Total.SURVEY_LU1_3U361
  0.0000,146.7145,Total.SURVEY_LU1_3U362
   0.000,3381.237,Total.SURVEY_LU1_3U370
 0.00000,75.32628,Total.SURVEY_LU1_3U411
0.000000,4.445951,Total.SURVEY_LU1_3U412
 0.00000,24.52148,Total.SURVEY_LU1_3U413
  0.0000,172.9361,Total.SURVEY_LU1_3U414
  8.340365,765.596111,Total.SURVEY_LU1_3U415
   3.861248,5039.496941,Total.SURVEY_LU1_3U420
11329.26,74266.82,Total.settlement0
   0.000,7415.922,Total.settlement1
0.0000000,0.7725125,Total.settl_pc
11321.93,56248.79,Total.fao_class_name0
    7.330234,23012.846870,Total.fao_class_name1
   0.0,1014.5,Total.fao_class_name2
   0.000,1406.607,Total.fao_class_name3
11329.26,76548.65,Total.lue0
   0.000,5134.091,Total.lue1
11329.26,78178.79,Total.lud0
   0.000,3503.954,Total.lud1
774.2619,798.9116,SE.Total.area
 0.00000,76.42689,SE.Total.SURVEY_LC1_1A
774.2609,907.7290,SE.Total.SURVEY_LC1_1B
  1.272775,382.060416,SE.Total.SURVEY_LC1_1C
 0.00000,99.51206,SE.Total.SURVEY_LC1_1D
  0.0000,485.4368,SE.Total.SURVEY_LC1_1E
  0.0000,548.5034,SE.Total.SURVEY_LC1_1F
 0.00000,23.96131,SE.Total.SURVEY_LC1_1G
 0.0000,49.2237,SE.Total.SURVEY_LC1_1H
774.2619,874.0654,SE.Total.SURVEY_LU1_1U1
 0.00000,28.09091,SE.Total.SURVEY_LU1_1U2
  0.0000,307.4235,SE.Total.SURVEY_LU1_1U3
  0.0000,262.2858,SE.Total.SURVEY_LU1_1U4
 0.0000,79.4278,SE.Total.SURVEY_LC1_2A1
 0.00000,90.26852,SE.Total.SURVEY_LC1_2A2
 0.00000,15.50314,SE.Total.SURVEY_LC1_2A3
  0.0000,949.7932,SE.Total.SURVEY_LC1_2B1
  0.0000,100.9269,SE.Total.SURVEY_LC1_2B2
  0.0000,700.3433,SE.Total.SURVEY_LC1_2B3
  0.0000,102.0222,SE.Total.SURVEY_LC1_2B4
  0.0000,298.0194,SE.Total.SURVEY_LC1_2B5
 0.00000,51.74946,SE.Total.SURVEY_LC1_2B7
 0.00000,46.04484,SE.Total.SURVEY_LC1_2B8
774.2609,  0.0000,SE.Total.SURVEY_LC1_2Bx
  0.0000,578.9044,SE.Total.SURVEY_LC1_2C1
  1.272775,255.672089,SE.Total.SURVEY_LC1_2C2
  0.0000,378.2524,SE.Total.SURVEY_LC1_2C3
 0.00000,85.20749,SE.Total.SURVEY_LC1_2D1
 0.00000,51.47023,SE.Total.SURVEY_LC1_2D2
0,0,SE.Total.SURVEY_LC1_2Dx
 0.00000,97.16054,SE.Total.SURVEY_LC1_2E1
  0.0000,396.6001,SE.Total.SURVEY_LC1_2E2
  0.000,308.158,SE.Total.SURVEY_LC1_2E3
0,0,SE.Total.SURVEY_LC1_2F2
  0.0000,548.5034,SE.Total.SURVEY_LC1_2F4
 0.00000,13.58955,SE.Total.SURVEY_LC1_2G1
 0.00000,26.25653,SE.Total.SURVEY_LC1_2G2
 0.0000,49.2237,SE.Total.SURVEY_LC1_2H1
774.2609,819.3593,SE.Total.SURVEY_LU1_2U11
  1.272775,441.442340,SE.Total.SURVEY_LU1_2U12
 0.00000,14.44298,SE.Total.SURVEY_LU1_2U13
0.000000,8.226804,SE.Total.SURVEY_LU1_2U14
0,0,SE.Total.SURVEY_LU1_2U15
 0.00000,14.81888,SE.Total.SURVEY_LU1_2U21
 0.0000,23.8642,SE.Total.SURVEY_LU1_2U22
 0.00000,91.10754,SE.Total.SURVEY_LU1_2U31
 0.00000,41.48523,SE.Total.SURVEY_LU1_2U32
 0.00000,20.89585,SE.Total.SURVEY_LU1_2U33
 0.00000,19.46365,SE.Total.SURVEY_LU1_2U34
 0.00000,40.97632,SE.Total.SURVEY_LU1_2U35
 0.00000,59.76184,SE.Total.SURVEY_LU1_2U36
  0.000,304.462,SE.Total.SURVEY_LU1_2U37
  0.0000,115.4218,SE.Total.SURVEY_LU1_2U41
  0.0000,238.3735,SE.Total.SURVEY_LU1_2U42
 0.00000,77.25973,SE.Total.SURVEY_LC1_3A11
 0.00000,28.07347,SE.Total.SURVEY_LC1_3A12
0.000000,3.777451,SE.Total.SURVEY_LC1_3A13
 0.00000,64.61491,SE.Total.SURVEY_LC1_3A21
 0.00000,77.21162,SE.Total.SURVEY_LC1_3A22
 0.00000,15.50314,SE.Total.SURVEY_LC1_3A30
  0.0000,722.0426,SE.Total.SURVEY_LC1_3B11
 0.00000,81.47322,SE.Total.SURVEY_LC1_3B12
  0.0000,420.3541,SE.Total.SURVEY_LC1_3B13
 0.00000,89.91112,SE.Total.SURVEY_LC1_3B14
  0.0000,172.8276,SE.Total.SURVEY_LC1_3B15
  0.0000,796.1736,SE.Total.SURVEY_LC1_3B16
0,0,SE.Total.SURVEY_LC1_3B17
  0.0000,100.1231,SE.Total.SURVEY_LC1_3B18
  0.0000,130.3387,SE.Total.SURVEY_LC1_3B19
  0.0000,100.9269,SE.Total.SURVEY_LC1_3B21
0,0,SE.Total.SURVEY_LC1_3B22
0,0,SE.Total.SURVEY_LC1_3B23
  0.0000,611.6626,SE.Total.SURVEY_LC1_3B31
  0.0000,342.8298,SE.Total.SURVEY_LC1_3B32
  0.0000,176.4988,SE.Total.SURVEY_LC1_3B33
0.0000,6.7317,SE.Total.SURVEY_LC1_3B36
0.000000,8.985974,SE.Total.SURVEY_LC1_3B42
  0.0000,101.2955,SE.Total.SURVEY_LC1_3B43
0.000000,8.185787,SE.Total.SURVEY_LC1_3B44
0,0,SE.Total.SURVEY_LC1_3B51
  0.0000,268.3964,SE.Total.SURVEY_LC1_3B52
0.000000,3.450347,SE.Total.SURVEY_LC1_3B53
0.000000,4.221234,SE.Total.SURVEY_LC1_3B54
  0.0000,129.4247,SE.Total.SURVEY_LC1_3B55
 0.00000,37.66713,SE.Total.SURVEY_LC1_3B71
0.000000,8.455511,SE.Total.SURVEY_LC1_3B72
 0.000,23.935,SE.Total.SURVEY_LC1_3B73
 0.00000,25.33053,SE.Total.SURVEY_LC1_3B74
 0.00000,27.02791,SE.Total.SURVEY_LC1_3B75
 0.00000,44.37734,SE.Total.SURVEY_LC1_3B82
0.000000,8.724969,SE.Total.SURVEY_LC1_3B83
0.000000,9.897516,SE.Total.SURVEY_LC1_3B84
764.4286,  0.0000,SE.Total.SURVEY_LC1_3Bx1
51.87758, 0.00000,SE.Total.SURVEY_LC1_3Bx2
165.7695,  0.0000,SE.Total.SURVEY_LC1_3Bxx
  0.0000,578.9044,SE.Total.SURVEY_LC1_3C10
 0.00000,33.23444,SE.Total.SURVEY_LC1_3C21
  0.0000,253.6166,SE.Total.SURVEY_LC1_3C22
0.000000,3.596145,SE.Total.SURVEY_LC1_3C23
1.272775,0.000000,SE.Total.SURVEY_LC1_3C2x
0.000000,8.697218,SE.Total.SURVEY_LC1_3C31
  0.0000,293.3435,SE.Total.SURVEY_LC1_3C32
  0.0000,267.4224,SE.Total.SURVEY_LC1_3C33
 0.00000,85.20749,SE.Total.SURVEY_LC1_3D10
 0.00000,51.47023,SE.Total.SURVEY_LC1_3D20
0,0,SE.Total.SURVEY_LC1_3Dxx
 0.00000,97.16054,SE.Total.SURVEY_LC1_3E10
  0.0000,396.6001,SE.Total.SURVEY_LC1_3E20
  0.000,308.158,SE.Total.SURVEY_LC1_3E30
0,0,SE.Total.SURVEY_LC1_3F20
  0.0000,548.5034,SE.Total.SURVEY_LC1_3F40
 0.00000,13.58955,SE.Total.SURVEY_LC1_3G11
0,0,SE.Total.SURVEY_LC1_3G12
 0.00000,26.25653,SE.Total.SURVEY_LC1_3G21
 0.0000,49.2237,SE.Total.SURVEY_LC1_3H11
773.9559,822.7139,SE.Total.SURVEY_LU1_3U111
  0.0000,138.2689,SE.Total.SURVEY_LU1_3U112
24.68150,30.90632,SE.Total.SURVEY_LU1_3U113
  1.272775,441.442340,SE.Total.SURVEY_LU1_3U120
 0.00000,14.44298,SE.Total.SURVEY_LU1_3U130
0.000000,8.226804,SE.Total.SURVEY_LU1_3U140
0,0,SE.Total.SURVEY_LU1_3U150
 0.00000,14.81888,SE.Total.SURVEY_LU1_3U210
0.000000,2.556657,SE.Total.SURVEY_LU1_3U221
 0.0000,14.4039,SE.Total.SURVEY_LU1_3U222
0,0,SE.Total.SURVEY_LU1_3U223
0,0,SE.Total.SURVEY_LU1_3U224
0.000000,1.917546,SE.Total.SURVEY_LU1_3U225
 0.00000,18.80276,SE.Total.SURVEY_LU1_3U226
0,0,SE.Total.SURVEY_LU1_3U227
 0.00,24.64,SE.Total.SURVEY_LU1_3U311
 0.00000,86.93265,SE.Total.SURVEY_LU1_3U312
 0.00000,13.40493,SE.Total.SURVEY_LU1_3U313
0.000000,2.547337,SE.Total.SURVEY_LU1_3U314
0.000000,1.088981,SE.Total.SURVEY_LU1_3U315
 0.00000,24.46929,SE.Total.SURVEY_LU1_3U317
 0.00000,21.23097,SE.Total.SURVEY_LU1_3U318
0.000000,3.609833,SE.Total.SURVEY_LU1_3U319
 0.0000,28.6311,SE.Total.SURVEY_LU1_3U321
 0.0000,30.0214,SE.Total.SURVEY_LU1_3U322
 0.00000,20.89585,SE.Total.SURVEY_LU1_3U330
 0.00000,19.46365,SE.Total.SURVEY_LU1_3U341
0,0,SE.Total.SURVEY_LU1_3U342
 0.00000,40.97632,SE.Total.SURVEY_LU1_3U350
 0.00000,56.61177,SE.Total.SURVEY_LU1_3U361
 0.00000,20.33311,SE.Total.SURVEY_LU1_3U362
  0.000,304.462,SE.Total.SURVEY_LU1_3U370
 0.00000,26.36507,SE.Total.SURVEY_LU1_3U411
0,0,SE.Total.SURVEY_LU1_3U412
0.000000,5.543102,SE.Total.SURVEY_LU1_3U413
 0.0000,30.1085,SE.Total.SURVEY_LU1_3U414
  0.0000,108.6229,SE.Total.SURVEY_LU1_3U415
  0.0000,238.3735,SE.Total.SURVEY_LU1_3U420
774.2619,843.0655,SE.Total.settlement0
  0.0000,303.7089,SE.Total.settlement1
0.00000000,0.03163718,SE.Total.settl_pc
774.2609,811.6041,SE.Total.fao_class_name0
  1.272775,411.957690,SE.Total.fao_class_name1
 0.00000,91.40561,SE.Total.fao_class_name2
  0.0000,286.7915,SE.Total.fao_class_name3
774.2619,844.6857,SE.Total.lue0
  0.0000,307.9925,SE.Total.lue1
774.2619,804.6732,SE.Total.lud0
 0.00000,97.14668,SE.Total.lud1
 9811.73,80116.91,CI.l(95%).Total.area
   0.000,3568.558,CI.l(95%).Total.SURVEY_LC1_1A
 9800.541,26173.966,CI.l(95%).Total.SURVEY_LC1_1B
    4.835641,24610.164038,CI.l(95%).Total.SURVEY_LC1_1C
   3.861248,1368.647947,CI.l(95%).Total.SURVEY_LC1_1D
    0.00,15188.25,CI.l(95%).Total.SURVEY_LC1_1E
   0.000,3016.094,CI.l(95%).Total.SURVEY_LC1_1F
   0.000,1766.928,CI.l(95%).Total.SURVEY_LC1_1G
  0.0000,947.4352,CI.l(95%).Total.SURVEY_LC1_1H
 9799.529,65363.478,CI.l(95%).Total.SURVEY_LU1_1U1
  0.0000,198.1541,CI.l(95%).Total.SURVEY_LU1_1U2
   0.000,7668.056,CI.l(95%).Total.SURVEY_LU1_1U3
  12.20161,5568.25216,CI.l(95%).Total.SURVEY_LU1_1U4
   0.000,1041.532,CI.l(95%).Total.SURVEY_LC1_2A1
   0.00,2192.59,CI.l(95%).Total.SURVEY_LC1_2A2
  0.0000,121.2462,CI.l(95%).Total.SURVEY_LC1_2A3
    0.00,16639.98,CI.l(95%).Total.SURVEY_LC1_2B1
  0.00000,-60.07088,CI.l(95%).Total.SURVEY_LC1_2B2
   0.000,4900.757,CI.l(95%).Total.SURVEY_LC1_2B3
 0.000000,-6.240935,CI.l(95%).Total.SURVEY_LC1_2B4
  0.00,650.73,CI.l(95%).Total.SURVEY_LC1_2B5
  0.0000,848.7151,CI.l(95%).Total.SURVEY_LC1_2B7
  0.0000,571.4551,CI.l(95%).Total.SURVEY_LC1_2B8
9800.541,   0.000,CI.l(95%).Total.SURVEY_LC1_2Bx
    0.00,21754.44,CI.l(95%).Total.SURVEY_LC1_2C1
  4.835641,569.326160,CI.l(95%).Total.SURVEY_LC1_2C2
  0.0000,658.1231,CI.l(95%).Total.SURVEY_LC1_2C3
  0.0000,728.4284,CI.l(95%).Total.SURVEY_LC1_2D1
  0.0000,567.3762,CI.l(95%).Total.SURVEY_LC1_2D2
3.861248,0.000000,CI.l(95%).Total.SURVEY_LC1_2Dx
   0.000,1366.673,CI.l(95%).Total.SURVEY_LC1_2E1
    0.00,11111.64,CI.l(95%).Total.SURVEY_LC1_2E2
   0.000,2089.647,CI.l(95%).Total.SURVEY_LC1_2E3
 0.0000,16.4555,CI.l(95%).Total.SURVEY_LC1_2F2
   0.000,2999.638,CI.l(95%).Total.SURVEY_LC1_2F4
   0.000,1301.028,CI.l(95%).Total.SURVEY_LC1_2G1
  0.0000,434.7662,CI.l(95%).Total.SURVEY_LC1_2G2
  0.0000,947.4352,CI.l(95%).Total.SURVEY_LC1_2H1
 9792.201,43076.968,CI.l(95%).Total.SURVEY_LU1_2U11
    4.835641,20991.598687,CI.l(95%).Total.SURVEY_LU1_2U12
  0.0000,378.9562,CI.l(95%).Total.SURVEY_LU1_2U13
 0.0000,98.1138,CI.l(95%).Total.SURVEY_LU1_2U14
 0.00000,15.42003,CI.l(95%).Total.SURVEY_LU1_2U15
 0.00000,37.00266,CI.l(95%).Total.SURVEY_LU1_2U21
  0.0000,140.3912,CI.l(95%).Total.SURVEY_LU1_2U22
   0.000,2605.531,CI.l(95%).Total.SURVEY_LU1_2U31
  0.0000,177.7436,CI.l(95%).Total.SURVEY_LU1_2U32
 0.00000,52.39781,CI.l(95%).Total.SURVEY_LU1_2U33
 0.00000,63.19992,CI.l(95%).Total.SURVEY_LU1_2U34
  0.000,263.639,CI.l(95%).Total.SURVEY_LU1_2U35
   0.000,1190.424,CI.l(95%).Total.SURVEY_LU1_2U36
   0.000,2784.502,CI.l(95%).Total.SURVEY_LU1_2U37
  8.340365,816.603240,CI.l(95%).Total.SURVEY_LU1_2U41
   3.861248,4572.293396,CI.l(95%).Total.SURVEY_LU1_2U42
  0.0000,963.7851,CI.l(95%).Total.SURVEY_LC1_3A11
 0.00000,12.32346,CI.l(95%).Total.SURVEY_LC1_3A12
0.000000,7.245772,CI.l(95%).Total.SURVEY_LC1_3A13
  0.0000,589.5629,CI.l(95%).Total.SURVEY_LC1_3A21
   0.000,1501.975,CI.l(95%).Total.SURVEY_LC1_3A22
  0.0000,121.2462,CI.l(95%).Total.SURVEY_LC1_3A30
   0.000,5356.899,CI.l(95%).Total.SURVEY_LC1_3B11
  0.00000,-32.41131,CI.l(95%).Total.SURVEY_LC1_3B12
   0.000,1131.174,CI.l(95%).Total.SURVEY_LC1_3B13
  0.00000,-15.27959,CI.l(95%).Total.SURVEY_LC1_3B14
  0.00000,-22.74231,CI.l(95%).Total.SURVEY_LC1_3B15
   0.00,7349.41,CI.l(95%).Total.SURVEY_LC1_3B16
0.000000,3.942056,CI.l(95%).Total.SURVEY_LC1_3B17
  0.00000,-94.12413,CI.l(95%).Total.SURVEY_LC1_3B18
   0.0000,-101.1988,CI.l(95%).Total.SURVEY_LC1_3B19
  0.00000,-72.63442,CI.l(95%).Total.SURVEY_LC1_3B21
0.00000,4.20967,CI.l(95%).Total.SURVEY_LC1_3B22
0.000000,8.353868,CI.l(95%).Total.SURVEY_LC1_3B23
   0.000,3456.293,CI.l(95%).Total.SURVEY_LC1_3B31
  0.000,544.977,CI.l(95%).Total.SURVEY_LC1_3B32
 0.00000,46.43716,CI.l(95%).Total.SURVEY_LC1_3B33
 0.000000,-4.198277,CI.l(95%).Total.SURVEY_LC1_3B36
 0.0000000,-0.5472138,CI.l(95%).Total.SURVEY_LC1_3B42
  0.00000,-62.04906,CI.l(95%).Total.SURVEY_LC1_3B43
 0.00000,24.12365,CI.l(95%).Total.SURVEY_LC1_3B44
0.000000,8.096408,CI.l(95%).Total.SURVEY_LC1_3B51
  0.000,519.792,CI.l(95%).Total.SURVEY_LC1_3B52
 0.0000000,-0.7863795,CI.l(95%).Total.SURVEY_LC1_3B53
0.00000,2.96792,CI.l(95%).Total.SURVEY_LC1_3B54
  0.00000,-89.98372,CI.l(95%).Total.SURVEY_LC1_3B55
  0.0000,192.3339,CI.l(95%).Total.SURVEY_LC1_3B71
 0.00000,30.04041,CI.l(95%).Total.SURVEY_LC1_3B72
  0.0000,123.3228,CI.l(95%).Total.SURVEY_LC1_3B73
  0.0000,122.2022,CI.l(95%).Total.SURVEY_LC1_3B74
  0.0000,242.3119,CI.l(95%).Total.SURVEY_LC1_3B75
  0.0000,519.6079,CI.l(95%).Total.SURVEY_LC1_3B82
 0.00000,21.94808,CI.l(95%).Total.SURVEY_LC1_3B83
 0.000000,-3.332049,CI.l(95%).Total.SURVEY_LC1_3B84
8961.602,   0.000,CI.l(95%).Total.SURVEY_LC1_3Bx1
411.8718,  0.0000,CI.l(95%).Total.SURVEY_LC1_3Bx2
19.75727, 0.00000,CI.l(95%).Total.SURVEY_LC1_3Bxx
    0.00,21754.44,CI.l(95%).Total.SURVEY_LC1_3C10
 0.00000,50.50113,CI.l(95%).Total.SURVEY_LC1_3C21
  0.0000,433.8696,CI.l(95%).Total.SURVEY_LC1_3C22
 0.00000,16.79741,CI.l(95%).Total.SURVEY_LC1_3C23
4.835641,0.000000,CI.l(95%).Total.SURVEY_LC1_3C2x
 0.000000,-6.006894,CI.l(95%).Total.SURVEY_LC1_3C31
  0.000,245.821,CI.l(95%).Total.SURVEY_LC1_3C32
 0.00000,43.54302,CI.l(95%).Total.SURVEY_LC1_3C33
  0.0000,728.4284,CI.l(95%).Total.SURVEY_LC1_3D10
  0.0000,567.3762,CI.l(95%).Total.SURVEY_LC1_3D20
3.861248,0.000000,CI.l(95%).Total.SURVEY_LC1_3Dxx
   0.000,1366.673,CI.l(95%).Total.SURVEY_LC1_3E10
    0.00,11111.64,CI.l(95%).Total.SURVEY_LC1_3E20
   0.000,2089.647,CI.l(95%).Total.SURVEY_LC1_3E30
 0.0000,16.4555,CI.l(95%).Total.SURVEY_LC1_3F20
   0.000,2999.638,CI.l(95%).Total.SURVEY_LC1_3F40
   0.000,1297.093,CI.l(95%).Total.SURVEY_LC1_3G11
0.000000,3.934766,CI.l(95%).Total.SURVEY_LC1_3G12
  0.0000,434.7662,CI.l(95%).Total.SURVEY_LC1_3G21
  0.0000,947.4352,CI.l(95%).Total.SURVEY_LC1_3H11
 9575.892,41663.970,CI.l(95%).Total.SURVEY_LU1_3U111
  0.0000,653.2691,CI.l(95%).Total.SURVEY_LU1_3U112
168.5319,421.5768,CI.l(95%).Total.SURVEY_LU1_3U113
    4.835641,20991.598687,CI.l(95%).Total.SURVEY_LU1_3U120
  0.0000,378.9562,CI.l(95%).Total.SURVEY_LU1_3U130
 0.0000,98.1138,CI.l(95%).Total.SURVEY_LU1_3U140
 0.00000,15.42003,CI.l(95%).Total.SURVEY_LU1_3U150
 0.00000,37.00266,CI.l(95%).Total.SURVEY_LU1_3U210
 0.00000,23.86536,CI.l(95%).Total.SURVEY_LU1_3U221
 0.000000,-7.769411,CI.l(95%).Total.SURVEY_LU1_3U222
 0.0000,15.8857,CI.l(95%).Total.SURVEY_LU1_3U223
 0.00000,17.48901,CI.l(95%).Total.SURVEY_LU1_3U224
 0.00000,21.40936,CI.l(95%).Total.SURVEY_LU1_3U225
 0.00000,30.22031,CI.l(95%).Total.SURVEY_LU1_3U226
 0.00000,12.21073,CI.l(95%).Total.SURVEY_LU1_3U227
  0.0000,120.1824,CI.l(95%).Total.SURVEY_LU1_3U311
   0.000,1796.285,CI.l(95%).Total.SURVEY_LU1_3U312
